"name","param","est","se","N","bic","rr","rr_low","rr_high"
"1","(Intercept)",-4.40254584069237,0.180849531585855,1296,4589.87689221831,-98.7753876495602,-99.1408749029809,-98.2544155512938
"1","pm25Exp_10ug",-0.0304968596843975,0.0367772663990627,1296,4589.87689221831,-3.00365219461281,-9.74943260111061,4.24634169889346
"1","landTemp",-0.018989849427132,0.00380036266323271,1296,4589.87689221831,-1.88106781740333,-2.60921213431591,-1.14747951386872
"1","commune1107",-0.215393292583108,0.0193142820239213,1296,4589.87689221831,-19.3775704219706,-22.3725656119852,-16.267023349314
"1","commune1401",-0.334075269727995,0.0501626241136519,1296,4589.87689221831,-28.4000112917848,-35.1046369855946,-21.002701196408
"1","commune1403",-1.32276244601266,0.00820512247631304,1296,4589.87689221831,-73.3601626552651,-73.7851590223984,-72.9282762248951
"1","commune1404",-0.61588158410587,0.0379873339313617,1296,4589.87689221831,-45.9835515082202,-49.8592812556678,-41.8082392766873
"1","commune1405",-0.439301281740736,0.0274639717013132,1296,4589.87689221831,-35.5513421661584,-38.9288535540237,-31.9870390797738
"1","year_quarter2002-2",-0.0364510821108605,0.0298217942614596,1296,4589.87689221831,-3.57947403713112,-9.05377596910432,2.22434109851532
"1","year_quarter2002-3",0.124252090906669,0.0232335422459709,1296,4589.87689221831,13.2301277879187,8.18952325025808,18.5055766371336
"1","year_quarter2002-4",0.0280321854021577,0.0177277568485791,1296,4589.87689221831,2.84287842827686,-0.669172802164368,6.47910564912515
"1","year_quarter2003-1",-0.0483658839656902,0.0624996680335834,1296,4589.87689221831,-4.72148855016017,-15.7064834601906,7.69505315168561
"1","year_quarter2003-2",-0.0681732158054325,0.0359852226104512,1296,4589.87689221831,-6.59013410883675,-12.9514565387098,0.236060235576673
"1","year_quarter2003-3",0.130040499970173,0.0912975655468091,1296,4589.87689221831,13.8874506774172,-4.77262457114419,36.2040207806762
"1","year_quarter2003-4",0.0443081368237793,0.0308701547458561,1296,4589.87689221831,4.53044020469306,-1.6066894521521,11.0503637752222
"1","year_quarter2004-1",0.146794354802315,0.0514529093414152,1296,4589.87689221831,15.8115777591823,4.70185536375543,28.1001324806903
"1","year_quarter2004-2",0.0797295463523696,0.0567346594801692,1296,4589.87689221831,8.29941283511148,-3.09803476448494,21.0374092199656
"1","year_quarter2004-3",0.0211497243752667,0.047352128388249,1296,4589.87689221831,2.13749649183556,-6.91530862294275,12.0707179160389
"1","year_quarter2004-4",0.0696023921959752,0.041356542936103,1296,4589.87689221831,7.20818283976979,-1.13910569351741,16.2602720563478
"1","year_quarter2005-1",-0.0994308934301006,0.062348337062403,1296,4589.87689221831,-9.46474864865377,-19.8791153807372,2.30331050639434
"1","year_quarter2005-2",-0.102814913584007,0.0571985762795604,1296,4589.87689221831,-9.7706039617164,-19.3397359630163,0.933762201677439
"1","year_quarter2005-3",0.127923963163662,0.0923989161372751,1296,4589.87689221831,13.646658608787,-5.17887011352829,36.2097565005377
"1","year_quarter2005-4",-0.00462767036210968,0.0269851563131743,1296,4589.87689221831,-0.461697919371176,-5.58956481537176,4.94468711767679
"1","year_quarter2006-1",-0.209170765285001,0.124070451252907,1296,4589.87689221831,-18.8743310665465,-36.3867783545592,3.45921790571664
"1","year_quarter2006-2",-0.364214406315436,0.124688797404198,1296,4589.87689221831,-30.5257778346827,-45.5890327849556,-11.2923773914955
"1","year_quarter2006-3",0.0329135388737061,0.0205219549068918,1296,4589.87689221831,3.34611811606568,-0.728284337237668,7.5877459994994
"1","year_quarter2006-4",-0.0423886890445226,0.0671020121834404,1296,4589.87689221831,-4.15028491831045,-15.9626323363631,9.32241378636573
"1","year_quarter2007-1",-0.0966355105757544,0.122629193626177,1296,4589.87689221831,-9.21131390076955,-28.6083114358615,15.4558141067001
"1","year_quarter2007-2",-0.0557668745035064,0.027171564386785,1296,4589.87689221831,-5.42404091332557,-10.3290333232682,-0.250745936418014
"1","year_quarter2007-3",-0.0505338751575115,0.0865023697414025,1296,4589.87689221831,-4.92782777212601,-19.7544213219843,12.6382048834649
"1","year_quarter2007-4",-0.0721518531861231,0.0928902426948836,1296,4589.87689221831,-6.96103975419148,-22.4476294543422,11.6180983600612
"1","year_quarter2008-1",-0.113774133443846,0.119901835939236,1296,4589.87689221831,-10.75404901246,-29.4452888096961,12.8888437539941
"1","year_quarter2008-2",-0.214432169361813,0.133123839461574,1296,4589.87689221831,-19.3000450830121,-37.8335608090912,4.75881855810485
"1","year_quarter2008-3",-0.18346425966763,0.084004037481468,1296,4589.87689221831,-16.76183751978,-29.3980324665384,-1.86404238947411
"1","year_quarter2008-4",-0.0717720122119453,0.0466656271968708,1296,4589.87689221831,-6.92569303225355,-15.0609836347415,1.9887795765615
"1","year_quarter2009-1",-0.115782665954935,0.0790602093172048,1296,4589.87689221831,-10.9331225088303,-23.7185713355099,3.99528174699614
"1","year_quarter2009-2",-0.196389169843103,0.14949939793105,1296,4589.87689221831,-17.8307605454108,-38.7010817357422,10.1452375299491
"1","year_quarter2009-3",-0.0761830673891868,0.0591181592657017,1296,4589.87689221831,-7.33534477342505,-17.4738241177482,4.04866379015967
"1","year_quarter2009-4",-0.0816081266384417,0.0820196071177333,1296,4589.87689221831,-7.83669486176062,-21.5231537227848,8.23669931892219
"1","year_quarter2010-1",-0.115053969927379,0.0830960600068462,1296,4589.87689221831,-10.8681961761082,-24.2644294506288,4.89758504851847
"1","year_quarter2010-2",-0.154268979017435,0.10480571298403,1296,4589.87689221831,-14.2958536165517,-30.2106088109052,5.24809834511466
