"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Full Sample","(Intercept)",-4.70612582453092,0.0179855109158432,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","pm25Exp_10ug",0.016336699162948,0.00335052508926183,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","landTemp",-0.0130163479742219,0.000398425313347359,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2003",0.00666403439406669,0.00795690869722862,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2004",0.0059188244557706,0.0156562262671455,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2005",-0.0290143209841535,0.01016565009861,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2006",-0.0788221485116372,0.0107525758519563,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2007",-0.0224613270083332,0.0117658688203404,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2008",-0.103672094969447,0.0122769715648349,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2009",-0.105480181161208,0.012524459546842,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2010",-0.0514469322132312,0.0120328467456715,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2011",-0.12553714353532,0.0121181101872438,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2012",-0.0826242956298875,0.0118243874670609,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2013",-0.11720228710069,0.0116699377300285,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2014",-0.121894240750015,0.012009895979708,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2015",-0.136134037072009,0.0120578063417664,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2016",-0.147428023119859,0.0119483199259219,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2017",-0.137937191700962,0.0117985273486055,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2018",-0.16864215830625,0.0115486670408534,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","year2019",-0.169579849240275,0.0121770527835178,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","quarter2",-0.0325749859049343,0.00648250145121087,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","quarter3",0.0856386888591872,0.00656556165825156,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","quarter4",0.0911282325455468,0.00435403256002099,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune1107",-0.226542832675963,0.00172470393764854,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune1401",-0.426518141748628,0.00559480279241346,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune1403",-1.30341355060988,0.00142589774499558,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune1404",-0.695681161646247,0.00467744479244672,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune1405",-0.478459719075371,0.00311310104143698,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2101",0.0607160228732028,0.00115710882562042,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2102",0.0346924017414755,0.00149869317086974,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2104",-0.0373840687926882,0.000977083818473877,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2201",0.0588398533175774,0.00302209332261404,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2203",-0.790702147287496,0.0026903509055779,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2301",0.0708040479035777,0.000781272486553772,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune2302",-0.459071346471269,0.00568489443343342,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3101",0.0119289634555,0.00151078056994847,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3102",-0.362189792650785,0.000676454751360967,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3103",-0.0882225566221285,0.00163314716946818,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3201",-0.0840526871699422,0.000457421658105626,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3202",0.107696360740694,0.0031144387336419,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3301",-0.0265683129692952,0.00201534761316258,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3302",-0.602117152487518,0.00139521298569124,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
"Full Sample","commune3303",-0.342819062359606,0.00165295388896022,5.6300496230793,70632,327271.662046769,22.2246129859327,24.2483817189633
