"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune5405",-0.16692622893679,0.00501858802143659,11772,59250.300165722,-15.3737961315158,-16.2021354447345,-14.5372687096684
"2017-2019","commune5501",0.0593578563511402,0.00184821402892453,11772,59250.300165722,6.11549138273513,5.73178347905447,6.50059178875047
"2017-2019","commune5502",0.0564508221373118,0.00211672000282397,11772,59250.300165722,5.80745796743554,5.36939636949849,6.24734075795979
"2017-2019","commune5503",-0.0287406288991799,0.00283284167114262,11772,59250.300165722,-2.8331545497598,-3.37116579504769,-2.29214775865539
"2017-2019","commune5504",-0.103171413391577,0.0036124583515274,11772,59250.300165722,-9.80276499100029,-10.4391435786769,-9.16186458739828
"2017-2019","commune5506",0.00485462518791614,0.00255941081129021,11772,59250.300165722,0.486642797240961,-0.0161806910062268,0.991995009256442
"2017-2019","commune5601",0.0117109495089653,0.00416601275900835,11772,59250.300165722,1.17797911493591,0.355185745027953,2.00751841356235
"2017-2019","commune5602",-0.479582616690984,0.00518437445859021,11772,59250.300165722,-38.0958284427959,-38.7216747640529,-37.4635902429045
"2017-2019","commune5603",-0.429073487624129,0.00477516642156199,11772,59250.300165722,-34.8887921256862,-35.4953462618719,-34.2765344022583
"2017-2019","commune5604",-0.597867668551455,0.00586645606356262,11772,59250.300165722,-45.001686702907,-45.6304495078678,-44.3656524995013
"2017-2019","commune5605",-0.57927147592911,0.00580243322806409,11772,59250.300165722,-43.9693585378935,-44.6029722865614,-43.3284977148054
"2017-2019","commune5606",-0.165953752409065,0.00404391352653439,11772,59250.300165722,-15.2914591056996,-15.9602111846726,-14.6173853886141
"2017-2019","commune5701",0.0675228158947036,0.00109900488662507,11772,59250.300165722,6.98546690109161,6.75526292568303,7.21616728172501
"2017-2019","commune5702",-0.229772487252838,0.00119896678305922,11772,59250.300165722,-20.5285610409144,-20.715097663288,-20.3415855466944
"2017-2019","commune5703",0.0246153671834116,0.00107680650431807,11772,59250.300165722,2.49208265157993,2.27599704369985,2.70862479854333
"2017-2019","commune5704",0.103983735539672,0.0016947859398441,11772,59250.300165722,10.9582408009766,10.590273378641,11.3274325626665
"2017-2019","commune5705",-0.0331076851118098,0.000626727532985562,11772,59250.300165722,-3.25656242993101,-3.3753277510534,-3.13765112951397
"2017-2019","commune5706",0.014389157888935,0.000406152559127866,11772,59250.300165722,1.4493180153401,1.36859050727149,1.53010981285502
"2017-2019","commune5801",0.0496739767455423,0.0011111004780961,11772,59250.300165722,5.09284134162084,4.86422370452944,5.32195739487503
"2017-2019","commune5802",0.188601225128269,0.00185652217336392,11772,59250.300165722,20.7559312146444,20.3173250099261,21.1961363196274
"2017-2019","commune5803",-0.253245490065842,0.00364818503108889,11772,59250.300165722,-22.3722709932547,-22.9253638325188,-21.8152091221008
"2017-2019","commune5804",0.0173497359208198,0.000150935856004346,11772,59250.300165722,1.75011167945785,1.72001496069632,1.78021730317755
"2017-2019","commune6101",-0.078038886616045,0.00445558229186751,11772,59250.300165722,-7.50715414936288,-8.3113720372278,-6.69588231788978
"2017-2019","commune6102",-0.279362806837816,0.00433520194071095,11772,59250.300165722,-24.373452484972,-25.0133285797565,-23.7281162009442
"2017-2019","commune6103",-0.108790793180051,0.00318717377745457,11772,59250.300165722,-10.3081960757578,-10.8667418769408,-9.74615019594434
"2017-2019","commune6104",-0.198272848779771,0.00348801958316252,11772,59250.300165722,-17.9853953241522,-18.5441774382347,-17.4227799978916
"2017-2019","commune6105",-0.271367481698753,0.00344388418144826,11772,59250.300165722,-23.7663699713904,-24.2792151617234,-23.2500513597266
