"codigo_comuna","income_mean","perc_occupancy","perc_less_highschool","perc_FFAA","perc_fonasa_A","perc_fonasa_B","perc_fonasa_C","perc_fonasa_D","perc_isapre","perc_woodCooking","perc_woodHeating","perc_woodWarmWater"
"08206",3171.73352430255,46.0513447432763,56.8574439811208,0.623614190687361,32.3216925351072,29.6932742054693,13.779563932003,15.3409090909091,1.05321507760532,52.3050862976697,95.4813899189672,9.30732957927025
"08207",2752.85803096542,43.9590974769368,54.9657686494176,0,52.1294567440206,28.9143771672446,3.07637592246821,9.13132390859785,3.6720903352005,26.8516048724104,77.8340890904241,5.42366853383124
"08301",4331.10887926261,46.1669644307293,43.5745992830742,1.34647025245718,26.9044615318198,34.998153220352,14.561257920766,10.609629157053,7.93971343736059,7.41249524304556,79.7808552307935,2.15014340477273
"08302",3246.02313594519,33.7128167462358,55.3896685577784,0.388175574798447,52.9411764705882,23.3801134667065,3.34428187518662,10.3015825619588,1.01522842639594,14.3027769483428,96.0585249328158,0.597193191997611
"08303",3474.88744608847,43.4787459555952,51.1567732115677,0,34.9943374858437,28.291145052187,15.1326864803648,13.2961954026507,4.1749563833369,15.3272450532725,91.7686453576865,1.56773211567732
"08304",3064.58647641458,42.9551164527738,51.8899239747296,1.95702225633154,47.56605635347,31.0163359280781,11.5502686108979,3.09176625370025,2.36267953075321,15.8796445015526,94.2338580147767,3.59781561194989
"08305",3456.57573379393,45.2084075525472,54.4473487677371,1.08032295970585,41.6663507827603,30.4006671468102,12.9942003714795,6.80792994958493,1.85739736931883,23.050784167289,93.4129947722181,6.34802091112771
"08306",3615.77768498294,40.3916707982152,45.2102572232571,0.44102317376313,28.8589527704274,20.275038088365,23.2699863683746,15.5400529227809,8.51976585678775,8.24064911933505,91.4308331684148,3.10706510983574
"08307",3196.56667073815,49.9318243796018,57.4013343887821,0.806545879602572,33.5008766803039,33.8398597311514,14.7749853886616,4.97954412624196,5.51724137931035,21.0901277846885,95.3070225036752,4.54596856270496
"08308",2746.04594888019,24.612676056338,56.0230024213075,0.436681222707424,51.2788521522146,16.6562694946974,16.126013724267,7.01809107922645,1.621958827199,27.7542372881356,97.9418886198547,0.423728813559322
"08309",3206.48437551962,39.2125401135522,51.6698425433758,4.50395617772368,40.8094948265368,27.4193548387097,13.0452424426861,5.43720835869345,0.963684317305741,24.2705835331735,100,1.16906474820144
"08310",2765.8157068567,29.2301523656776,50.5025125628141,0.493421052631579,61.8092105263158,26.0197368421053,5.85526315789474,4.11184210526316,0.493421052631579,7.8125,93.21875,0.78125
"08311",3402.56320538091,36.7172306495527,52.9626623376623,3.36842105263158,43.5042444821732,30.9066213921902,14.1392190152801,5.01867572156197,0.842105263157895,9.89583333333333,92.3971861471861,0.946969696969697
"08312",3076.25671353638,43.1158121190391,58.9004850801117,1.34972100738953,39.4209018247625,32.4536269039361,11.2652691901674,7.0803800331775,3.58166189111748,22.4680288108188,98.4712626782302,0.455681317066
"08313",2829.27290191744,30.8782890784573,56.6207248596222,1.77212550818305,52.9187949546544,25.0443031377046,11.4458459293235,3.77879703950797,3.1689773793391,28.5023424512619,91.5923631051332,4.992191829127
"08314",2172.8813847328,31.7429674572532,67.531914893617,0,61.6364421416235,21.7184801381693,10.8160621761658,3.36787564766839,0.129533678756477,66.9923534409516,95.0084961767205,7.2642310960068
"09101",5826.35861596747,50.730456726912,33.9895327460972,2.60055193649383,23.431742737958,30.481560026897,12.6531593343901,9.69053218970307,14.223166119497,7.87966600445128,73.3747591378254,6.36115135853735
"09102",3531.27744104993,45.8095928726821,54.9120203519186,0.849514563106796,55.1621012482663,27.2798196948682,4.46428571428571,2.40117891816921,6.11130374479889,65.639139075648,95.8602900756903,36.9571652078312
"09103",3253.87046936842,43.0995921589265,52.091933504407,1.20578778135048,41.4446485989894,38.0339917317409,5.01837390904915,4.28341754708314,2.9168580615526,58.2059578266205,97.9248019636283,52.1700323552382
"09104",3939.61496364535,41.0752688172043,57.4608828393334,0,61.9776417354272,21.7593824860261,4.63135480436519,7.87862656374767,1.45062549906841,86.5479348237969,99.8610584817481,66.1866868763421
"09105",3325.30615063716,41.1729193617939,46.9753843932722,2.2594325826265,34.6190406551623,36.6627668909038,7.58628253875402,7.0378765720971,5.80213512723018,56.4137731899228,92.8390962246445,39.3416588464592
"09106",2099.9242025946,36.344194238269,53.6448215928842,0.571973307912297,55.3331214913674,27.8466264166931,6.55650884440208,6.52473254951806,1.15453871411927,85.7069829260812,96.4216337797771,53.552806461507
"09107",3621.44752929469,48.5798072894847,45.2751397588738,0.849917081260365,26.2230514096186,44.5135433941404,12.1475953565506,6.27418463239359,7.02045328911001,44.095595126523,95.0060249029321,36.49082875887
"09108",4240.74085465741,46.0563136983935,38.8512209911251,4.94795968941021,21.6036125337298,33.5205683132331,19.6018503221543,10.75499752189,5.2122914257393,31.6701392696568,97.4668275030157,13.329312424608
"09109",2812.97053104483,40.6191835215287,49.4690571442683,1.1923928355806,36.7578989736366,41.8796538538941,8.40712416985309,2.44515999195009,1.47917085932783,33.8865017039561,93.8262458635847,26.1767175384008
"09110",3478.94102423396,44.6889046605157,54.2185069984448,0.785683107813182,44.6311654299433,27.3461370580532,5.87079877782628,2.70624181580096,6.89655172413793,77.0606531881804,98.2698289269051,37.0139968895801
"09111",2976.6603209225,47.1325301204819,47.9902364800609,2.1396035157503,43.2122922948611,32.9505357028293,7.12773465067043,7.42285237698082,4.48450631936871,48.2787041146263,93.2162556267039,17.7169847207253
"09112",3680.13759454979,51.2105964185289,44.9558294252372,1.78304239401496,35.8167082294264,30.9588528678304,12.8890274314214,6.79052369077307,6.91521197007481,38.8325671425115,84.7810307282845,20.1040406484394
"09113",3704.32905859442,42.080501829587,49.1608796296296,5.12899262899263,37.9146191646192,26.044226044226,14.3581081081081,6.31142506142506,7.95454545454545,55.150462962963,92.6649305555556,33.6950231481481
"09114",4090.30987850225,45.7468534789836,45.2903977367282,1.24712282904373,24.0217618748692,39.5396526469973,16.9031178070726,4.93408662900188,7.56643649299017,44.1233779694043,94.5524646573525,31.9887235189254
"09115",4193.10649428789,56.3622386223862,45.0094917248202,0.522040218404581,34.3614329471301,33.1202556931682,15.6212544946065,3.7634838194167,7.60420828339326,33.6002730662186,87.8327994538676,19.0752507483065
"09116",2401.07313049443,53.3969679955081,58.0003302509907,0.409254155182494,67.5770483588073,17.673097803391,9.02864779086277,0.668170049277541,2.75620145326986,57.2077278731836,90.3319022457067,37.4009247027741
"09117",2974.303405752,45.5590386624869,57.6946048178379,0.52652895909275,44.3229377615769,35.0681787498312,4.30673687052788,6.39935196435804,2.67989739435669,70.9124351310517,97.4906391644222,40.9052092228864
"09118",2351.8643956281,37.5953079178886,54.3593803008029,1.0801393728223,69.9419279907085,16.8757259001161,4.95934959349593,3.2404181184669,3.29849012775842,72.0796109917449,98.3715933506729,22.6959176749972
"09119",2228.07792451201,37.662611260336,64.2089351696339,0.24294211275865,53.6357543771467,30.0955013822568,5.85574264890676,4.84208762670688,0.502638853983413,83.9993298148614,99.0659294630142,32.4495266817458
"09120",4211.12587637879,50.2026846150904,47.6491492908136,2.05768582572268,38.4845031539412,29.2313371747749,8.43779593278012,8.01245525897629,7.73317496749755,41.675830217726,94.3903358572371,26.5072732413836
"09121",2358.16596535607,44.7199709689125,63.867585671294,0.296237780191567,63.9676113360324,22.8300582600968,7.01096079786709,2.55751950232053,1.95516934926434,67.0802636680884,97.1209771229159,40.6649864288484
"09201",4129.4037128036,47.3308433061463,47.7979379769443,3.28348232935082,33.6076531038516,31.717353162336,12.9146127496031,7.94134848358259,5.7064082212382,11.2597818594656,85.9587235940478,6.44690426955358
"09202",2950.04542835339,43.2537905444309,57.775448055514,1.94752364486932,50.4830672226177,29.0603071290552,8.45621885487644,5.04932370588834,1.42377707718906,50.8312116219859,86.880335480006,1.71733812590485
"09203",3491.53959539876,43.5801312089972,47.2341954022989,0,36.4998545242944,30.5280768111725,15.4058772185045,7.64474832702939,3.62234506837358,51.8965517241379,90.3807471264368,34.1738505747126
"09204",2761.61697038718,42.3752098916196,56.2450005713633,1.15721800116891,61.5195791934541,25.3652834599649,1.80011689070719,5.78609000584454,0.794856808883694,60.3359616043881,96.9832019197806,5.46223288766998
"09205",2913.63149768619,44.6638511585435,65.3329628600537,0.904977375565611,55.0466340382307,26.5860190229938,11.4414996767938,1.86536152922708,0.849570597469757,83.5811247575953,97.9499492104534,41.7305383691938
"09206",3181.6452444784,40.963030579644,58.8625069022639,1.21927986283102,54.5056201181177,24.7475709658983,7.58239664698038,3.84835206706039,2.00038102495713,51.7761825878888,99.0428860666298,5.94515000920302
"09207",2560.37407568508,39.6589418452121,63.1397034229011,0.168539325842697,61.3370786516854,23.5955056179775,4.50561797752809,2.8876404494382,3.1123595505618,69.1777011238456,92.9453655279849,16.6573940135752
"09208",2796.19229513477,44.3577430972389,55.5809741683348,0,46.5748182166093,36.4140834290088,1.26291618828932,9.11787217757367,2.88939915805587,44.6954532456391,98.732246687637,3.85091983604995
"09209",3726.56761920938,42.3071356202055,53.1644091546007,0,38.8349514563107,34.4839985616685,10.9672779575692,6.93994965839626,3.05645451276519,20.0957496496964,94.8271835590845,6.25875758991126
"09210",3802.42523325102,48.32334863456,50.5249343832021,3.95264464388008,34.6445165807396,36.2994080580485,4.75463051365286,9.49653109286487,4.87556489084081,40.1852312282447,94.5363003480855,6.83739433117852
"09211",3059.56821733946,44.1700469259524,49.1250243048804,1.36554269417883,40.5837946653246,27.5859755074652,11.8805569535313,8.54890119107532,3.54973997651401,47.0177705977383,96.2778675282714,15.2439418416801
"10101",4962.91764956317,54.72654322116,42.2047972172177,2.03224092643436,29.3560359784664,24.9746434290258,13.2006494254368,9.18520885269411,12.5322762212951,23.717711940959,84.7105548993004,11.8996331879007
"10102",4441.64028960573,51.6855847564509,54.0687111906505,0.751427712654043,57.8681312675902,20.8814930185534,6.87214799027243,5.94584255540072,6.0414788097385,47.1894574147889,96.8410206350498,35.3046449198731
"10104",3880.65073967393,47.8995954776476,56.7550618168787,0.732394366197183,44.8920187793427,26.8544600938967,8.93896713615023,8.45070422535211,1.39906103286385,53.6283820103924,94.1677118795915,23.6875111987099
"10105",4241.4391733575,49.8861047835991,61.1833868597246,2.56650844464069,30.42830334474,30.7705044706921,12.5841704382382,9.90727453361298,5.86709349817861,47.5705541411625,89.7784518715129,19.9609988624668
"10106",4600.29536536818,50.8654697689397,59.7505142326322,1.5261097471966,28.8965563001792,29.0889788335213,8.22772211532082,5.66651184393869,8.42677990843342,79.5700351668768,100,63.1013204166943
"10107",3592.15992636023,49.478021978022,49.9841621792841,0.312731898653663,23.5450015901622,32.778543411428,17.041238206297,15.0482349199618,5.69808120428284,35.4450427621159,93.6437546193644,13.1665082884595
"10108",3218.86299058808,43.4498036451515,57.4854344338428,2.30756130790191,42.200272479564,29.6236376021798,7.04189373297003,3.44856948228883,1.14100817438692,52.29249345605,96.4198260575868,29.5955416701849
"10109",6017.19329272251,56.7484489565708,38.0921434373912,0.717953594522632,21.9308672499049,30.4464625332826,10.5054203119057,9.54973373906428,14.680011411183,21.9473134501567,86.8330045259371,11.68388070094
"10201",5503.36211336468,54.7721605078214,44.2858118723957,0.808183071793887,31.7722424898323,27.3176351481087,9.53760756864319,6.21759849185708,14.770723873693,49.7140620213092,88.6628995472649,19.9203458487933
"10202",3593.02253648556,44.5810121731954,50.4278906933774,1.73512026090501,31.0232368528333,43.1028332653893,3.77598858540563,2.97849571952711,6.89207093355075,52.1613342409803,84.2093746961004,7.97189536127589
"10203",6313.62689462523,51.0427766783376,55.7777488275143,1.23149482510153,35.5954408489454,26.555744792349,10.9720948513036,5.43691864273549,8.23398401676929,61.666232412715,96.8212610734758,29.4815007816571
