"name","param","est","se","N","bic","rr","rr_low","rr_high"
"Negative Binomial","(Intercept)",-4.95096790551941,0.023082910006441,70632,327453.188641549,-99.2923443824603,-99.3236470495499,-99.2595929792243
"Negative Binomial","pm25Exp_10ug",0.0172962259571959,0.00357555842517686,70632,327453.188641549,1.74466718035191,1.0341236228243,2.4602077837195
"Negative Binomial","landTemp",-0.012940092473836,0.000408385403408602,70632,327453.188641549,-1.28567294397534,-1.36465577037647,-1.20662687161592
"Negative Binomial","year_quarter2002-2",-0.0319815970574823,0.0153385061755645,70632,327453.188641549,-3.14755943858421,-6.01594719880659,-0.191628652733911
"Negative Binomial","year_quarter2002-3",0.0950505857996676,0.0168268880515073,70632,327453.188641549,9.97144836556461,6.40367025674244,13.6588561883156
"Negative Binomial","year_quarter2002-4",0.107564485613449,0.0184496918341932,70632,327453.188641549,11.3562667202978,7.40140625451716,15.4567576936226
"Negative Binomial","year_quarter2003-1",0.0158146694516324,0.0174660647957755,70632,327453.188641549,1.5940383169234,-1.82502277896039,5.13217230804264
"Negative Binomial","year_quarter2003-2",-0.0378482149248287,0.0161799085594243,70632,327453.188641549,-3.71409225623061,-6.71966160896592,-0.611680982787092
"Negative Binomial","year_quarter2003-3",0.118701866163711,0.0155844998273868,70632,327453.188641549,12.603415935657,9.21587546825566,16.0960274869925
"Negative Binomial","year_quarter2003-4",0.0987198350529428,0.0159775342599877,70632,327453.188641549,10.3757022208877,6.97274195152011,13.8869156618918
"Negative Binomial","year_quarter2004-1",-0.00991294168839954,0.0158812296615555,70632,327453.188641549,-0.986397043192866,-4.020940816981,2.14408907461718
"Negative Binomial","year_quarter2004-2",0.0597662364509865,0.024467577441316,70632,327453.188641549,6.15883568757461,1.1879795505801,11.3738849673163
"Negative Binomial","year_quarter2004-3",0.0783047417132742,0.024666409896141,70632,327453.188641549,8.14521720470312,3.04118516762904,13.5020718679252
"Negative Binomial","year_quarter2004-4",0.0583122253863798,0.023790359172985,70632,327453.188641549,6.00459172926469,1.17516356302569,11.0645446171003
"Negative Binomial","year_quarter2005-1",-0.0214026938841027,0.0158045284163819,70632,327453.188641549,-2.1175281533195,-5.10314011388718,0.962016091095919
"Negative Binomial","year_quarter2005-2",-0.0295182388623185,0.0158021771428455,70632,327453.188641549,-2.90868308719118,-5.86972943547678,0.145508594939898
"Negative Binomial","year_quarter2005-3",0.0561335356263405,0.0169471623138494,70632,327453.188641549,5.77389201355609,2.31817117001827,9.34632728241938
"Negative Binomial","year_quarter2005-4",0.0495981610335348,0.0179692901814717,70632,327453.188641549,5.08487395505801,1.44822179938745,8.85189053374916
"Negative Binomial","year_quarter2006-1",-0.064489201615647,0.0181872227083771,70632,327453.188641549,-6.24537618079827,-9.52857745424394,-2.84302777449412
"Negative Binomial","year_quarter2006-2",-0.122086449631492,0.0171009649724641,70632,327453.188641549,-11.4928148940145,-14.4102232940003,-8.47596387249301
"Negative Binomial","year_quarter2006-3",0.00939816905258731,0.0176884708749763,70632,327453.188641549,0.944247051881959,-2.4954589173648,4.50529687879424
"Negative Binomial","year_quarter2006-4",0.0354906886739274,0.0169982972379973,70632,327453.188641549,3.61280003574838,0.217639099564735,7.1229818194211
"Negative Binomial","year_quarter2007-1",-0.0730135069171979,0.017933278451051,70632,327453.188641549,-7.04117259308492,-10.2518465030295,-3.71563919518061
"Negative Binomial","year_quarter2007-2",-0.00746862535542431,0.0185697248091882,70632,327453.188641549,-0.744080447739847,-4.29171187300324,2.93505148783268
"Negative Binomial","year_quarter2007-3",0.0961242918154047,0.017192667804391,70632,327453.188641549,10.0895887839232,6.4416394863817,13.8625599633301
"Negative Binomial","year_quarter2007-4",0.0510166399499116,0.018601855439486,70632,327453.188641549,5.23404040291275,1.46634724575891,9.14163720410022
"Negative Binomial","year_quarter2008-1",-0.0549684375827909,0.0175500856623289,70632,327453.188641549,-5.34849782159516,-8.54897523571304,-2.0360144927849
"Negative Binomial","year_quarter2008-2",-0.134201712502716,0.0176173130548954,70632,327453.188641549,-12.5586333356013,-15.5264438937098,-9.48655465010692
"Negative Binomial","year_quarter2008-3",-0.0473413058477285,0.0182874812920414,70632,327453.188641549,-4.62381824533236,-7.98188895975132,-1.14319949340688
"Negative Binomial","year_quarter2008-4",0.00164861680500056,0.0186738681385996,70632,327453.188641549,0.164997652079961,-3.43483926579428,3.89903230479729
"Negative Binomial","year_quarter2009-1",-0.0744223039952661,0.0177858384936514,70632,327453.188641549,-7.17204051270048,-10.3522915597136,-3.87897010981101
"Negative Binomial","year_quarter2009-2",-0.13343526596634,0.0192729764444975,70632,327453.188641549,-12.4915885131314,-15.7355653098647,-9.12272646087557
"Negative Binomial","year_quarter2009-3",-0.0590838836392637,0.0187032651739736,70632,327453.188641549,-5.73723052008869,-9.13018274842018,-2.21759018813894
"Negative Binomial","year_quarter2009-4",0.0247166580190676,0.0186387056185597,70632,327453.188641549,2.50246468607345,-1.17456795473146,6.31630997481449
"Negative Binomial","year_quarter2010-1",-0.0683181081342024,0.0187712541238718,70632,327453.188641549,-6.60366750136974,-9.97742972070064,-3.10346730679252
"Negative Binomial","year_quarter2010-2",-0.117076748906684,0.0179143476059178,70632,327453.188641549,-11.0483078907629,-14.1173941239594,-7.86954531262188
"Negative Binomial","year_quarter2010-3",0.088660116213429,0.019217861681297,70632,327453.188641549,9.27091990635569,5.23156399812279,13.4653281157562
"Negative Binomial","year_quarter2010-4",0.0520753724046199,0.0175848052004057,70632,327453.188641549,5.34551409682349,1.77651094361721,9.0396717025601
"Negative Binomial","year_quarter2011-1",-0.118581698854215,0.019067145604829,70632,327453.188641549,-11.1820750534461,-14.4400857709303,-7.80000350758358
"Negative Binomial","year_quarter2011-2",-0.159255391914943,0.0204217725940003,70632,327453.188641549,-14.7221461588437,-18.0681241391349,-11.2395233315138
"Negative Binomial","year_quarter2011-3",-0.0395572048970595,0.018045481256553,70632,327453.188641549,-3.87850337853661,-7.21881811401637,-0.417930393428449
"Negative Binomial","year_quarter2011-4",-0.0117514249882591,0.0174604778677712,70632,327453.188641549,-1.16826466716678,-4.4933169729578,2.27254888679904
"Negative Binomial","year_quarter2012-1",-0.0547492447961611,0.0177493475879731,70632,327453.188641549,-5.32774862111951,-8.56464499442839,-1.97626311398048
"Negative Binomial","year_quarter2012-2",-0.128515158362691,0.0189063860486533,70632,327453.188641549,-12.0599767950285,-15.2590877036016,-8.74009410895144
"Negative Binomial","year_quarter2012-3",0.0243081728036018,0.0187626009816623,70632,327453.188641549,2.46060249532547,-1.23891399048772,6.29870010435035
"Negative Binomial","year_quarter2012-4",-0.000535933359986116,0.0178399757482552,70632,327453.188641549,-0.0535789773355049,-3.48794718706638,3.50300075578791
"Negative Binomial","year_quarter2013-1",-0.0967026092292379,0.0192937580036241,70632,327453.188641549,-9.21740549498719,-12.5863183461874,-5.71865514484794
"Negative Binomial","year_quarter2013-2",-0.171775279114283,0.0180081771866074,70632,327453.188641549,-15.7831595264604,-18.7038321449934,-12.7575578716675
"Negative Binomial","year_quarter2013-3",-0.031205211868854,0.0178407282577013,70632,327453.188641549,-3.0723354406295,-6.40311090804566,0.376970304042359
"Negative Binomial","year_quarter2013-4",0.0054827291752013,0.0172748935356076,70632,327453.188641549,0.549778684126267,-2.79772429127731,4.01256472351814
"Negative Binomial","year_quarter2014-1",-0.134283801846399,0.0190414666055679,70632,327453.188641549,-12.5658110453907,-15.7688243711537,-9.24099846551056
