"codigo_comuna";"year";"month";"Mortality_Count";"pop75";"mortality";"codigo_region";"codigo_provincia";"pop_pm25";"total_pop";"pm25_exposure";"pm25Exp_10ug";"quarter";"region";"commune";"quarter_text"
5504;"2019";"9";6;950;6.31578947368421;5;55;247396.149287729;18662;13.2566793102416;1.32566793102416;"3";"5";"5504";"Winter"
5504;"2019";"10";1;950;1.05263157894737;5;55;162515.033674941;18662;8.7083396032012;0.87083396032012;"4";"5";"5504";"Spring"
5504;"2019";"11";9;950;9.47368421052632;5;55;192431.424218397;18662;10.3114041484512;1.03114041484512;"4";"5";"5504";"Spring"
5504;"2019";"12";3;950;3.15789473684211;5;55;204850.997533781;18662;10.9769048083689;1.09769048083689;"4";"5";"5504";"Spring"
5506;"2015";"1";5;1227;4.07497962510187;5;55;253835.391268659;17909;14.1736217135886;1.41736217135886;"1";"5";"5506";"Summer"
5506;"2015";"2";3;1227;2.44498777506112;5;55;282374.272720234;17909;15.7671714065684;1.57671714065684;"1";"5";"5506";"Summer"
5506;"2015";"3";6;1227;4.88997555012225;5;55;242470.793269178;17909;13.5390470304974;1.35390470304974;"1";"5";"5506";"Summer"
5506;"2015";"4";2;1227;1.62999185004075;5;55;424393.512773828;17909;23.6972199884878;2.36972199884878;"2";"5";"5506";"Fall"
5506;"2015";"5";4;1227;3.2599837000815;5;55;402464.846816097;17909;22.4727704961805;2.24727704961805;"2";"5";"5506";"Fall"
5506;"2015";"6";5;1227;4.07497962510187;5;55;389165.220171573;17909;21.7301479798746;2.17301479798746;"2";"5";"5506";"Fall"
5506;"2015";"7";9;1227;7.33496332518337;5;55;351586.63129977;17909;19.6318404880099;1.96318404880099;"3";"5";"5506";"Winter"
5506;"2015";"8";11;1227;8.96495517522412;5;55;262879.355187388;17909;14.678617186185;1.4678617186185;"3";"5";"5506";"Winter"
5506;"2015";"9";7;1227;5.70497147514262;5;55;229613.288805543;17909;12.8211116648357;1.28211116648357;"3";"5";"5506";"Winter"
5506;"2015";"10";8;1227;6.519967400163;5;55;203572.854801172;17909;11.3670698978822;1.13670698978822;"4";"5";"5506";"Spring"
5506;"2015";"11";4;1227;3.2599837000815;5;55;202297.748537501;17909;11.2958707095595;1.12958707095595;"4";"5";"5506";"Spring"
5506;"2015";"12";4;1227;3.2599837000815;5;55;179842.548768521;17909;10.0420207029159;1.00420207029159;"4";"5";"5506";"Spring"
5506;"2016";"1";5;1227;4.07497962510187;5;55;210861.925553738;17909;11.7740759145535;1.17740759145535;"1";"5";"5506";"Summer"
5506;"2016";"2";10;1227;8.14995925020375;5;55;233272.10671883;17909;13.0254121792858;1.30254121792858;"1";"5";"5506";"Summer"
5506;"2016";"3";3;1227;2.44498777506112;5;55;246531.673386518;17909;13.7657978327387;1.37657978327387;"1";"5";"5506";"Summer"
5506;"2016";"4";7;1227;5.70497147514262;5;55;350474.910268576;17909;19.5697643792828;1.95697643792828;"2";"5";"5506";"Fall"
5506;"2016";"5";12;1227;9.7799511002445;5;55;383738.358160211;17909;21.4271236897767;2.14271236897767;"2";"5";"5506";"Fall"
5506;"2016";"6";6;1227;4.88997555012225;5;55;423448.25976801;17909;23.6444390958742;2.36444390958742;"2";"5";"5506";"Fall"
5506;"2016";"7";12;1227;9.7799511002445;5;55;380798.347216065;17909;21.2629598088148;2.12629598088148;"3";"5";"5506";"Winter"
5506;"2016";"8";5;1227;4.07497962510187;5;55;248928.022885794;17909;13.8996048291805;1.38996048291805;"3";"5";"5506";"Winter"
5506;"2016";"9";11;1227;8.96495517522412;5;55;279546.872946208;17909;15.6092954908821;1.56092954908821;"3";"5";"5506";"Winter"
5506;"2016";"10";2;1227;1.62999185004075;5;55;201902.825375462;17909;11.2738190505032;1.12738190505032;"4";"5";"5506";"Spring"
5506;"2016";"11";9;1227;7.33496332518337;5;55;198429.319067845;17909;11.0798659371179;1.10798659371179;"4";"5";"5506";"Spring"
5506;"2016";"12";5;1227;4.07497962510187;5;55;210693.315196792;17909;11.7646610752578;1.17646610752578;"4";"5";"5506";"Spring"
5506;"2017";"1";3;1227;2.44498777506112;5;55;517405.471204076;17909;28.8908074824991;2.88908074824991;"1";"5";"5506";"Summer"
5506;"2017";"2";11;1227;8.96495517522412;5;55;258605.326724972;17909;14.4399646392859;1.44399646392859;"1";"5";"5506";"Summer"
5506;"2017";"3";5;1227;4.07497962510187;5;55;233981.443662486;17909;13.065020026941;1.3065020026941;"1";"5";"5506";"Summer"
5506;"2017";"4";5;1227;4.07497962510187;5;55;356809.619822378;17909;19.9234809214573;1.99234809214573;"2";"5";"5506";"Fall"
5506;"2017";"5";8;1227;6.519967400163;5;55;379036.180589097;17909;21.1645642184989;2.11645642184989;"2";"5";"5506";"Fall"
5506;"2017";"6";10;1227;8.14995925020375;5;55;372648.585862263;17909;20.8078946821298;2.08078946821298;"2";"5";"5506";"Fall"
5506;"2017";"7";8;1227;6.519967400163;5;55;386614.274086601;17909;21.5877086429505;2.15877086429505;"3";"5";"5506";"Winter"
5506;"2017";"8";5;1227;4.07497962510187;5;55;262121.469876004;17909;14.6362985022058;1.46362985022058;"3";"5";"5506";"Winter"
5506;"2017";"9";12;1227;9.7799511002445;5;55;250729.891165815;17909;14.000217274321;1.4000217274321;"3";"5";"5506";"Winter"
5506;"2017";"10";6;1227;4.88997555012225;5;55;213042.19696288;17909;11.8958175756815;1.18958175756815;"4";"5";"5506";"Spring"
5506;"2017";"11";5;1227;4.07497962510187;5;55;192691.768416118;17909;10.7594934622881;1.07594934622881;"4";"5";"5506";"Spring"
5506;"2017";"12";8;1227;6.519967400163;5;55;174661.095305145;17909;9.75269949774668;0.975269949774668;"4";"5";"5506";"Spring"
5506;"2018";"1";5;1227;4.07497962510187;5;55;202270.339478971;17909;11.2943402467458;1.12943402467458;"1";"5";"5506";"Summer"
5506;"2018";"2";7;1227;5.70497147514262;5;55;226229.354489294;17909;12.6321600585903;1.26321600585903;"1";"5";"5506";"Summer"
5506;"2018";"3";4;1227;3.2599837000815;5;55;186990.73693534;17909;10.4411601393344;1.04411601393344;"1";"5";"5506";"Summer"
5506;"2018";"4";7;1227;5.70497147514262;5;55;320634.76860708;17909;17.903555117934;1.7903555117934;"2";"5";"5506";"Fall"
5506;"2018";"5";9;1227;7.33496332518337;5;55;332713.890868182;17909;18.5780272973467;1.85780272973467;"2";"5";"5506";"Fall"
5506;"2018";"6";10;1227;8.14995925020375;5;55;315133.183989644;17909;17.5963584783988;1.75963584783988;"2";"5";"5506";"Fall"
5506;"2018";"7";8;1227;6.519967400163;5;55;338227.604670063;17909;18.8859012044259;1.88859012044259;"3";"5";"5506";"Winter"
5506;"2018";"8";10;1227;8.14995925020375;5;55;244188.227378786;17909;13.6349448533578;1.36349448533578;"3";"5";"5506";"Winter"
5506;"2018";"9";2;1227;1.62999185004075;5;55;244882.061429489;17909;13.6736870528499;1.36736870528499;"3";"5";"5506";"Winter"
5506;"2018";"10";2;1227;1.62999185004075;5;55;184648.405672912;17909;10.3103694049312;1.03103694049312;"4";"5";"5506";"Spring"
5506;"2018";"11";8;1227;6.519967400163;5;55;157505.298566363;17909;8.79475674612557;0.879475674612557;"4";"5";"5506";"Spring"
5506;"2018";"12";6;1227;4.88997555012225;5;55;145692.838047526;17909;8.13517438424959;0.813517438424959;"4";"5";"5506";"Spring"
5506;"2019";"1";5;1227;4.07497962510187;5;55;217337.787462466;17909;12.1356741003108;1.21356741003108;"1";"5";"5506";"Summer"
5506;"2019";"2";2;1227;1.62999185004075;5;55;257366.831843099;17909;14.3708097516946;1.43708097516946;"1";"5";"5506";"Summer"
5506;"2019";"3";4;1227;3.2599837000815;5;55;199575.571493731;17909;11.1438702045748;1.11438702045748;"1";"5";"5506";"Summer"
5506;"2019";"4";4;1227;3.2599837000815;5;55;334261.433930277;17909;18.6644387699077;1.86644387699077;"2";"5";"5506";"Fall"
5506;"2019";"5";6;1227;4.88997555012225;5;55;379094.988664291;17909;21.1678479347976;2.11678479347976;"2";"5";"5506";"Fall"
5506;"2019";"6";7;1227;5.70497147514262;5;55;323851.500815573;17909;18.0831705184864;1.80831705184864;"2";"5";"5506";"Fall"
5506;"2019";"7";16;1227;13.039934800326;5;55;341909.188362907;17909;19.0914729109893;1.90914729109893;"3";"5";"5506";"Winter"
5506;"2019";"8";6;1227;4.88997555012225;5;55;230931.864663685;17909;12.894738101719;1.2894738101719;"3";"5";"5506";"Winter"
5506;"2019";"9";9;1227;7.33496332518337;5;55;264739.019989874;17909;14.7824568646979;1.47824568646979;"3";"5";"5506";"Winter"
5506;"2019";"10";15;1227;12.2249388753056;5;55;181602.747357864;17909;10.1403064022482;1.01403064022482;"4";"5";"5506";"Spring"
5506;"2019";"11";10;1227;8.14995925020375;5;55;191549.147957942;17909;10.6956919960881;1.06956919960881;"4";"5";"5506";"Spring"
5506;"2019";"12";8;1227;6.519967400163;5;55;205389.342035118;17909;11.4684986339337;1.14684986339337;"4";"5";"5506";"Spring"
5601;"2015";"1";28;4853;5.76962703482382;5;56;1314749.15646286;82332;15.968871841603;1.5968871841603;"1";"5";"5601";"Summer"
5601;"2015";"2";17;4853;3.50298784257161;5;56;1302188.78244228;82332;15.8163142209867;1.58163142209867;"1";"5";"5601";"Summer"
5601;"2015";"3";28;4853;5.76962703482382;5;56;1697376.47339336;82332;20.6162424499995;2.06162424499995;"1";"5";"5601";"Summer"
5601;"2015";"4";32;4853;6.59385946837008;5;56;2575701.42943448;82332;31.2843296583889;3.12843296583889;"2";"5";"5601";"Fall"
5601;"2015";"5";30;4853;6.18174325159695;5;56;3581902.69227882;82332;43.5055955433952;4.35055955433952;"2";"5";"5601";"Fall"
5601;"2015";"6";33;4853;6.79991757675664;5;56;3407982.50688709;82332;41.3931704183925;4.13931704183925;"2";"5";"5601";"Fall"
5601;"2015";"7";30;4853;6.18174325159695;5;56;2716913.51458548;82332;32.9994839744629;3.29994839744629;"3";"5";"5601";"Winter"
5601;"2015";"8";29;4853;5.97568514321039;5;56;2269468.05940771;82332;27.5648357796205;2.75648357796205;"3";"5";"5601";"Winter"
5601;"2015";"9";41;4853;8.44838244384916;5;56;1421167.52531712;82332;17.2614235694156;1.72614235694156;"3";"5";"5601";"Winter"
5601;"2015";"10";30;4853;6.18174325159695;5;56;1021155.48462569;82332;12.402899050499;1.2402899050499;"4";"5";"5601";"Spring"
5601;"2015";"11";23;4853;4.739336492891;5;56;932142.948090033;82332;11.3217576166015;1.13217576166015;"4";"5";"5601";"Spring"
5601;"2015";"12";21;4853;4.32722027611787;5;56;1025537.37681554;82332;12.4561212750272;1.24561212750272;"4";"5";"5601";"Spring"
5601;"2016";"1";25;4853;5.15145270966412;5;56;1112800.93150686;82332;13.5160196704423;1.35160196704423;"1";"5";"5601";"Summer"
5601;"2016";"2";18;4853;3.70904595095817;5;56;1260714.1812841;82332;15.3125659680817;1.53125659680817;"1";"5";"5601";"Summer"
5601;"2016";"3";28;4853;5.76962703482382;5;56;1619315.89865375;82332;19.6681229492026;1.96681229492026;"1";"5";"5601";"Summer"
5601;"2016";"4";22;4853;4.53327838450443;5;56;2013998.6018233;82332;24.4619176240502;2.44619176240502;"2";"5";"5601";"Fall"
5601;"2016";"5";36;4853;7.41809190191634;5;56;3430112.71778339;82332;41.6619627578995;4.16619627578995;"2";"5";"5601";"Fall"
5601;"2016";"6";30;4853;6.18174325159695;5;56;4281687.58232698;82332;52.0051448079359;5.20051448079359;"2";"5";"5601";"Fall"
5601;"2016";"7";38;4853;7.83020811868947;5;56;2977313.1917633;82332;36.1622843094216;3.61622843094216;"3";"5";"5601";"Winter"
5601;"2016";"8";36;4853;7.41809190191634;5;56;2631218.12069375;82332;31.9586323749423;3.19586323749423;"3";"5";"5601";"Winter"
5601;"2016";"9";20;4853;4.1211621677313;5;56;1722418.25007182;82332;20.9203985093502;2.09203985093502;"3";"5";"5601";"Winter"
5601;"2016";"10";26;4853;5.35751081805069;5;56;1153966.28940542;82332;14.0160118715132;1.40160118715132;"4";"5";"5601";"Spring"
5601;"2016";"11";29;4853;5.97568514321039;5;56;1068886.45739576;82332;12.9826368531769;1.29826368531769;"4";"5";"5601";"Spring"
5601;"2016";"12";22;4853;4.53327838450443;5;56;1122898.84528663;82332;13.6386683827264;1.36386683827264;"4";"5";"5601";"Spring"
5601;"2017";"1";27;4853;5.56356892643726;5;56;3347812.72293672;82332;40.6623514907536;4.06623514907536;"1";"5";"5601";"Summer"
5601;"2017";"2";17;4853;3.50298784257161;5;56;1160418.67319777;82332;14.094382174583;1.4094382174583;"1";"5";"5601";"Summer"
5601;"2017";"3";17;4853;3.50298784257161;5;56;1335109.11438024;82332;16.2161627845824;1.62161627845824;"1";"5";"5601";"Summer"
5601;"2017";"4";34;4853;7.00597568514321;5;56;2297077.48971466;82332;27.9001784204764;2.79001784204764;"2";"5";"5601";"Fall"
5601;"2017";"5";27;4853;5.56356892643726;5;56;2583327.48829873;82332;31.376955355132;3.1376955355132;"2";"5";"5601";"Fall"
5601;"2017";"6";35;4853;7.21203379352978;5;56;2937776.7915968;82332;35.6820773404848;3.56820773404848;"2";"5";"5601";"Fall"
5601;"2017";"7";48;4853;9.89078920255512;5;56;3048803.69723084;82332;37.0306041057042;3.70306041057042;"3";"5";"5601";"Winter"
5601;"2017";"8";32;4853;6.59385946837008;5;56;2174582.35820475;82332;26.4123592066845;2.64123592066845;"3";"5";"5601";"Winter"
5601;"2017";"9";33;4853;6.79991757675664;5;56;1552577.19446984;82332;18.8575182732089;1.88575182732089;"3";"5";"5601";"Winter"
5601;"2017";"10";31;4853;6.38780135998352;5;56;1054481.40831894;82332;12.8076739095242;1.28076739095242;"4";"5";"5601";"Spring"
5601;"2017";"11";18;4853;3.70904595095817;5;56;1106547.59732149;82332;13.4400670130872;1.34400670130872;"4";"5";"5601";"Spring"
5601;"2017";"12";24;4853;4.94539460127756;5;56;937233.79907001;82332;11.3835908160862;1.13835908160862;"4";"5";"5601";"Spring"
5601;"2018";"1";29;4853;5.97568514321039;5;56;824219.645501689;82332;10.0109270453978;1.00109270453978;"1";"5";"5601";"Summer"
5601;"2018";"2";19;4853;3.91510405934473;5;56;1077551.38650983;82332;13.0878806115462;1.30878806115462;"1";"5";"5601";"Summer"
5601;"2018";"3";29;4853;5.97568514321039;5;56;1404300.43821277;82332;17.0565568456101;1.70565568456101;"1";"5";"5601";"Summer"
5601;"2018";"4";19;4853;3.91510405934473;5;56;1930228.2080005;82332;23.4444469708072;2.34444469708072;"2";"5";"5601";"Fall"
5601;"2018";"5";39;4853;8.03626622707604;5;56;2753820.93800282;82332;33.4477595346016;3.34477595346016;"2";"5";"5601";"Fall"
5601;"2018";"6";39;4853;8.03626622707604;5;56;3441567.60326927;82332;41.8010931748198;4.18010931748198;"2";"5";"5601";"Fall"
5601;"2018";"7";33;4853;6.79991757675664;5;56;2604299.46723777;82332;31.6316798721975;3.16316798721975;"3";"5";"5601";"Winter"
5601;"2018";"8";41;4853;8.44838244384916;5;56;2489469.77152589;82332;30.2369646252477;3.02369646252477;"3";"5";"5601";"Winter"
5601;"2018";"9";46;4853;9.47867298578199;5;56;1264091.17054032;82332;15.3535826961609;1.53535826961609;"3";"5";"5601";"Winter"
5601;"2018";"10";31;4853;6.38780135998352;5;56;867757.98693472;82332;10.5397413755857;1.05397413755857;"4";"5";"5601";"Spring"
5601;"2018";"11";20;4853;4.1211621677313;5;56;872155.300501737;82332;10.5931509073232;1.05931509073232;"4";"5";"5601";"Spring"
5601;"2018";"12";33;4853;6.79991757675664;5;56;867648.257866959;82332;10.5384086122888;1.05384086122888;"4";"5";"5601";"Spring"
5601;"2019";"1";24;4853;4.94539460127756;5;56;861898.618525605;82332;10.4685738051499;1.04685738051499;"1";"5";"5601";"Summer"
5601;"2019";"2";25;4853;5.15145270966412;5;56;1118838.61222432;82332;13.5893530124899;1.35893530124899;"1";"5";"5601";"Summer"
5601;"2019";"3";37;4853;7.62415001030291;5;56;1352360.72707335;82332;16.4256999353029;1.64256999353029;"1";"5";"5601";"Summer"
5601;"2019";"4";29;4853;5.97568514321039;5;56;2162387.13094436;82332;26.264236638784;2.6264236638784;"2";"5";"5601";"Fall"
5601;"2019";"5";28;4853;5.76962703482382;5;56;2500160.78079243;82332;30.366817043099;3.0366817043099;"2";"5";"5601";"Fall"
5601;"2019";"6";34;4853;7.00597568514321;5;56;2668170.42640138;82332;32.4074530729411;3.24074530729411;"2";"5";"5601";"Fall"
5601;"2019";"7";46;4853;9.47867298578199;5;56;2952397.93290209;82332;35.8596649286072;3.58596649286072;"3";"5";"5601";"Winter"
5601;"2019";"8";35;4853;7.21203379352978;5;56;2472425.1045815;82332;30.0299410263506;3.00299410263506;"3";"5";"5601";"Winter"
5601;"2019";"9";29;4853;5.97568514321039;5;56;1324102.30408275;82332;16.0824746645623;1.60824746645623;"3";"5";"5601";"Winter"
5601;"2019";"10";26;4853;5.35751081805069;5;56;885910.741272161;82332;10.7602237437711;1.07602237437711;"4";"5";"5601";"Spring"
5601;"2019";"11";27;4853;5.56356892643726;5;56;1171735.7506736;82332;14.2318387828986;1.42318387828986;"4";"5";"5601";"Spring"
5601;"2019";"12";28;4853;5.76962703482382;5;56;916266.84576019;82332;11.1289273400402;1.11289273400402;"4";"5";"5601";"Spring"
5602;"2015";"1";5;1055;4.739336492891;5;56;127505.743798181;9530;13.379406484594;1.3379406484594;"1";"5";"5602";"Summer"
5602;"2015";"3";2;1055;1.8957345971564;5;56;189447.937658632;9530;19.8791120313359;1.98791120313359;"1";"5";"5602";"Summer"
5602;"2015";"4";3;1055;2.8436018957346;5;56;302233.36880704;9530;31.7138896964365;3.17138896964365;"2";"5";"5602";"Fall"
5602;"2015";"5";5;1055;4.739336492891;5;56;382400.334045629;9530;40.1259532052076;4.01259532052076;"2";"5";"5602";"Fall"
5602;"2015";"6";4;1055;3.7914691943128;5;56;361276.052807041;9530;37.9093444708332;3.79093444708332;"2";"5";"5602";"Fall"
5602;"2015";"7";6;1055;5.68720379146919;5;56;280035.739707092;9530;29.3846526450253;2.93846526450253;"3";"5";"5602";"Winter"
5602;"2015";"8";4;1055;3.7914691943128;5;56;264930.524319849;9530;27.7996352906453;2.77996352906453;"3";"5";"5602";"Winter"
5602;"2015";"9";4;1055;3.7914691943128;5;56;175701.724793681;9530;18.436697250124;1.8436697250124;"3";"5";"5602";"Winter"
5602;"2015";"10";5;1055;4.739336492891;5;56;97939.0772515923;9530;10.2769231113948;1.02769231113948;"4";"5";"5602";"Spring"
5602;"2015";"11";4;1055;3.7914691943128;5;56;95586.104128528;9530;10.0300214195727;1.00300214195727;"4";"5";"5602";"Spring"
5602;"2015";"12";4;1055;3.7914691943128;5;56;109664.712267529;9530;11.5073150333189;1.15073150333189;"4";"5";"5602";"Spring"
5602;"2016";"1";2;1055;1.8957345971564;5;56;90465.4235507901;9530;9.49269921834104;0.949269921834104;"1";"5";"5602";"Summer"
5602;"2016";"2";3;1055;2.8436018957346;5;56;157197.013107018;9530;16.4949646492149;1.64949646492149;"1";"5";"5602";"Summer"
5602;"2016";"3";2;1055;1.8957345971564;5;56;181382.912276978;9530;19.0328344466924;1.90328344466924;"1";"5";"5602";"Summer"
5602;"2016";"4";4;1055;3.7914691943128;5;56;236371.233822328;9530;24.8028576938434;2.48028576938434;"2";"5";"5602";"Fall"
5602;"2016";"5";3;1055;2.8436018957346;5;56;385127.198946849;9530;40.4120880321982;4.04120880321982;"2";"5";"5602";"Fall"
5602;"2016";"6";3;1055;2.8436018957346;5;56;487823.720763304;9530;51.1882183382271;5.11882183382271;"2";"5";"5602";"Fall"
5602;"2016";"7";2;1055;1.8957345971564;5;56;287563.773429486;9530;30.1745827313206;3.01745827313206;"3";"5";"5602";"Winter"
5602;"2016";"9";5;1055;4.739336492891;5;56;171083.805105339;9530;17.9521306511373;1.79521306511373;"3";"5";"5602";"Winter"
5602;"2016";"10";3;1055;2.8436018957346;5;56;121664.867473045;9530;12.7665128513163;1.27665128513163;"4";"5";"5602";"Spring"
5602;"2016";"11";3;1055;2.8436018957346;5;56;101329.240922442;9530;10.6326590684619;1.06326590684619;"4";"5";"5602";"Spring"
5602;"2016";"12";3;1055;2.8436018957346;5;56;127004.67608495;9530;13.326828550362;1.3326828550362;"4";"5";"5602";"Spring"
5602;"2017";"1";5;1055;4.739336492891;5;56;488092.77173591;9530;51.2164503395498;5.12164503395498;"1";"5";"5602";"Summer"
5602;"2017";"2";3;1055;2.8436018957346;5;56;163875.018509714;9530;17.1956997386898;1.71956997386898;"1";"5";"5602";"Summer"
5602;"2017";"3";2;1055;1.8957345971564;5;56;155955.40461667;9530;16.3646804424628;1.63646804424628;"1";"5";"5602";"Summer"
5602;"2017";"4";5;1055;4.739336492891;5;56;236030.952034502;9530;24.7671513152677;2.47671513152677;"2";"5";"5602";"Fall"
5602;"2017";"5";3;1055;2.8436018957346;5;56;287657.435080809;9530;30.1844108164543;3.01844108164543;"2";"5";"5602";"Fall"
5602;"2017";"6";3;1055;2.8436018957346;5;56;319849.630727109;9530;33.5623956691615;3.35623956691615;"2";"5";"5602";"Fall"
5602;"2017";"7";1;1055;0.947867298578199;5;56;280194.286865613;9530;29.4012892828555;2.94012892828555;"3";"5";"5602";"Winter"
5602;"2017";"8";6;1055;5.68720379146919;5;56;248500.573903957;9530;26.0756111126923;2.60756111126923;"3";"5";"5602";"Winter"
5602;"2017";"9";4;1055;3.7914691943128;5;56;163136.800074746;9530;17.1182371536984;1.71182371536984;"3";"5";"5602";"Winter"
5602;"2017";"10";5;1055;4.739336492891;5;56;123774.302901063;9530;12.9878596958094;1.29878596958094;"4";"5";"5602";"Spring"
5602;"2017";"11";4;1055;3.7914691943128;5;56;107939.934603278;9530;11.3263310181823;1.13263310181823;"4";"5";"5602";"Spring"
5602;"2017";"12";1;1055;0.947867298578199;5;56;111670.941175537;9530;11.7178322324803;1.17178322324803;"4";"5";"5602";"Spring"
5602;"2018";"1";3;1055;2.8436018957346;5;56;91162.8157315804;9530;9.56587783122565;0.956587783122565;"1";"5";"5602";"Summer"
5602;"2018";"2";6;1055;5.68720379146919;5;56;148118.358139106;9530;15.5423250932954;1.55423250932954;"1";"5";"5602";"Summer"
5602;"2018";"3";1;1055;0.947867298578199;5;56;131953.526383874;9530;13.8461202921169;1.38461202921169;"1";"5";"5602";"Summer"
5602;"2018";"4";2;1055;1.8957345971564;5;56;206347.233775866;9530;21.6523854958936;2.16523854958936;"2";"5";"5602";"Fall"
5602;"2018";"5";2;1055;1.8957345971564;5;56;308359.856285533;9530;32.3567530205176;3.23567530205176;"2";"5";"5602";"Fall"
5602;"2018";"6";6;1055;5.68720379146919;5;56;401851.087973892;9530;42.1669557160432;4.21669557160432;"2";"5";"5602";"Fall"
5602;"2018";"7";6;1055;5.68720379146919;5;56;251622.677486582;9530;26.4032190437127;2.64032190437127;"3";"5";"5602";"Winter"
5602;"2018";"8";5;1055;4.739336492891;5;56;257375.353964609;9530;27.0068577087733;2.70068577087733;"3";"5";"5602";"Winter"
5602;"2018";"9";6;1055;5.68720379146919;5;56;129615.663783396;9530;13.6008041745432;1.36008041745432;"3";"5";"5602";"Winter"
5602;"2018";"10";7;1055;6.63507109004739;5;56;109661.182432378;9530;11.5069446413828;1.15069446413828;"4";"5";"5602";"Spring"
5602;"2018";"11";5;1055;4.739336492891;5;56;78485.4208671058;9530;8.23561604061971;0.823561604061971;"4";"5";"5602";"Spring"
5602;"2018";"12";4;1055;3.7914691943128;5;56;99323.3559452649;9530;10.4221779585797;1.04221779585797;"4";"5";"5602";"Spring"
5602;"2019";"1";4;1055;3.7914691943128;5;56;87836.4693783449;9530;9.21683833980534;0.921683833980534;"1";"5";"5602";"Summer"
5602;"2019";"2";5;1055;4.739336492891;5;56;170731.5833896;9530;17.9151713945016;1.79151713945016;"1";"5";"5602";"Summer"
5602;"2019";"3";2;1055;1.8957345971564;5;56;120872.000503211;9530;12.6833158975038;1.26833158975038;"1";"5";"5602";"Summer"
5602;"2019";"4";5;1055;4.739336492891;5;56;245203.213111435;9530;25.7296131281673;2.57296131281673;"2";"5";"5602";"Fall"
5602;"2019";"5";6;1055;5.68720379146919;5;56;322631.027111584;9530;33.8542525825376;3.38542525825376;"2";"5";"5602";"Fall"
5602;"2019";"6";6;1055;5.68720379146919;5;56;324311.523232601;9530;34.0305900558868;3.40305900558868;"2";"5";"5602";"Fall"
5602;"2019";"7";5;1055;4.739336492891;5;56;294645.738127607;9530;30.9177059945023;3.09177059945023;"3";"5";"5602";"Winter"
5602;"2019";"8";3;1055;2.8436018957346;5;56;248975.296932792;9530;26.1254246519194;2.61254246519194;"3";"5";"5602";"Winter"
5602;"2019";"9";4;1055;3.7914691943128;5;56;128579.891278424;9530;13.492118707075;1.3492118707075;"3";"5";"5602";"Winter"
5602;"2019";"10";6;1055;5.68720379146919;5;56;98819.5220448561;9530;10.3693097633637;1.03693097633637;"4";"5";"5602";"Spring"
5602;"2019";"11";4;1055;3.7914691943128;5;56;117427.696837702;9530;12.3218989336518;1.23218989336518;"4";"5";"5602";"Spring"
5602;"2019";"12";4;1055;3.7914691943128;5;56;102005.658893358;9530;10.7036368198697;1.07036368198697;"4";"5";"5602";"Spring"
5603;"2015";"1";4;1543;2.59235255994815;5;56;260372.740544983;18698;13.925165287463;1.3925165287463;"1";"5";"5603";"Summer"
5603;"2015";"2";8;1543;5.18470511989631;5;56;266576.116524353;18698;14.2569321063404;1.42569321063404;"1";"5";"5603";"Summer"
5603;"2015";"3";5;1543;3.24044069993519;5;56;342667.282928944;18698;18.3264136768074;1.83264136768074;"1";"5";"5603";"Summer"
5603;"2015";"4";5;1543;3.24044069993519;5;56;577204.742641694;18698;30.8698653675096;3.08698653675096;"2";"5";"5603";"Fall"
5603;"2015";"5";8;1543;5.18470511989631;5;56;834832.294782691;18698;44.6482134336662;4.46482134336662;"2";"5";"5603";"Fall"
5603;"2015";"6";9;1543;5.83279325988334;5;56;783321.689382113;18698;41.8933409659917;4.18933409659917;"2";"5";"5603";"Fall"
5603;"2015";"7";8;1543;5.18470511989631;5;56;654073.803779217;18698;34.9809500363257;3.49809500363257;"3";"5";"5603";"Winter"
5603;"2015";"8";3;1543;1.94426441996111;5;56;522381.726226485;18698;27.9378396741087;2.79378396741087;"3";"5";"5603";"Winter"
5603;"2015";"9";6;1543;3.88852883992223;5;56;325614.332209282;18698;17.4143936361794;1.74143936361794;"3";"5";"5603";"Winter"
5603;"2015";"10";9;1543;5.83279325988334;5;56;229390.967109777;18698;12.2682087447736;1.22682087447736;"4";"5";"5603";"Spring"
5603;"2015";"11";4;1543;2.59235255994815;5;56;199635.225757062;18698;10.67682242791;1.067682242791;"4";"5";"5603";"Spring"
5603;"2015";"12";4;1543;2.59235255994815;5;56;210407.472887662;18698;11.2529400410558;1.12529400410558;"4";"5";"5603";"Spring"
5603;"2016";"1";11;1543;7.12896953985742;5;56;236686.857958804;18698;12.6584050678578;1.26584050678578;"1";"5";"5603";"Summer"
5603;"2016";"2";5;1543;3.24044069993519;5;56;257817.087940746;18698;13.7884847545591;1.37884847545591;"1";"5";"5603";"Summer"
5603;"2016";"3";5;1543;3.24044069993519;5;56;336646.760665744;18698;18.0044261774385;1.80044261774385;"1";"5";"5603";"Summer"
5603;"2016";"4";4;1543;2.59235255994815;5;56;459575.413947603;18698;24.5788540992407;2.45788540992407;"2";"5";"5603";"Fall"
5603;"2016";"5";10;1543;6.48088139987038;5;56;763976.648114074;18698;40.8587361276112;4.08587361276112;"2";"5";"5603";"Fall"
5603;"2016";"6";17;1543;11.0174983797796;5;56;964003.176480126;18698;51.5564860669658;5.15564860669658;"2";"5";"5603";"Fall"
5603;"2016";"7";5;1543;3.24044069993519;5;56;652702.566931124;18698;34.9076140192066;3.49076140192066;"3";"5";"5603";"Winter"
