CODIGO_COMUNA_RESIDENCIA,Year,Quarter,Gender,Mortality_Count
3301,1997.0,1,Mujer,11
3301,1997.0,2,Hombre,21
3301,1997.0,2,Mujer,10
3301,1997.0,3,Hombre,15
3301,1997.0,3,Mujer,11
3301,1997.0,4,Hombre,12
3301,1997.0,4,Mujer,16
3301,1998.0,1,Hombre,12
3301,1998.0,1,Mujer,8
3301,1998.0,2,Hombre,18
3301,1998.0,2,Mujer,19
3301,1998.0,3,Hombre,17
3301,1998.0,3,Mujer,17
3301,1998.0,4,Hombre,13
3301,1998.0,4,Mujer,14
3301,1999.0,1,Hombre,15
3301,1999.0,1,Mujer,11
3301,1999.0,2,Hombre,23
3301,1999.0,2,Mujer,11
3301,1999.0,3,Hombre,20
3301,1999.0,3,Mujer,18
3301,1999.0,4,Hombre,14
3301,1999.0,4,Mujer,11
3301,2000.0,1,Hombre,7
3301,2000.0,1,Mujer,8
3301,2000.0,2,Hombre,15
3301,2000.0,2,Mujer,15
3301,2000.0,3,Hombre,19
3301,2000.0,3,Mujer,15
3301,2000.0,4,Hombre,15
3301,2000.0,4,Mujer,17
3301,2001.0,1,Hombre,14
3301,2001.0,1,Mujer,8
3301,2001.0,2,Hombre,12
3301,2001.0,2,Mujer,19
3301,2001.0,3,Hombre,15
3301,2001.0,3,Mujer,21
3301,2001.0,4,Hombre,13
3301,2001.0,4,Mujer,16
3301,2002.0,1,Hombre,12
3301,2002.0,1,Mujer,16
3301,2002.0,2,Hombre,12
3301,2002.0,2,Mujer,24
3301,2002.0,3,Hombre,20
3301,2002.0,3,Mujer,15
3301,2002.0,4,Hombre,10
3301,2002.0,4,Mujer,13
3301,2003.0,1,Hombre,15
3301,2003.0,1,Mujer,10
3301,2003.0,2,Hombre,14
3301,2003.0,2,Mujer,11
3301,2003.0,3,Hombre,13
3301,2003.0,3,Mujer,21
3301,2003.0,4,Hombre,18
3301,2003.0,4,Mujer,16
3301,2004.0,1,Hombre,11
3301,2004.0,1,Mujer,13
3301,2004.0,2,Hombre,26
3301,2004.0,2,Mujer,20
3301,2004.0,3,Hombre,19
3301,2004.0,3,Mujer,18
3301,2004.0,4,Hombre,10
3301,2004.0,4,Mujer,24
3301,2005.0,1,Hombre,18
3301,2005.0,1,Mujer,13
3301,2005.0,2,Hombre,16
3301,2005.0,2,Mujer,13
3301,2005.0,3,Hombre,18
3301,2005.0,3,Mujer,17
3301,2005.0,4,Hombre,19
3301,2005.0,4,Mujer,13
3301,2006.0,1,Hombre,21
3301,2006.0,1,Mujer,11
3301,2006.0,2,Hombre,14
3301,2006.0,2,Mujer,21
3301,2006.0,3,Hombre,26
3301,2006.0,3,Mujer,25
3301,2006.0,4,Hombre,12
3301,2006.0,4,Mujer,16
3301,2007.0,1,Hombre,16
3301,2007.0,1,Mujer,13
3301,2007.0,2,Hombre,22
3301,2007.0,2,Mujer,14
3301,2007.0,3,Hombre,30
3301,2007.0,3,Mujer,12
3301,2007.0,4,Hombre,15
3301,2007.0,4,Mujer,14
3301,2008.0,1,Hombre,23
3301,2008.0,1,Mujer,12
3301,2008.0,2,Hombre,8
3301,2008.0,2,Mujer,18
3301,2008.0,3,Hombre,14
3301,2008.0,3,Mujer,19
3301,2008.0,4,Hombre,17
3301,2008.0,4,Mujer,24
3301,2009.0,1,Hombre,14
3301,2009.0,1,Mujer,17
3301,2009.0,2,Hombre,18
3301,2009.0,2,Mujer,20
3301,2009.0,3,Hombre,15
3301,2009.0,3,Mujer,28
3301,2009.0,4,Hombre,16
3301,2009.0,4,Mujer,14
3301,2010.0,1,Hombre,17
3301,2010.0,1,Mujer,21
3301,2010.0,2,Hombre,15
3301,2010.0,2,Mujer,19
3301,2010.0,3,Hombre,21
3301,2010.0,3,Mujer,20
3301,2010.0,4,Hombre,23
3301,2010.0,4,Mujer,18
3301,2011.0,1,Hombre,12
3301,2011.0,1,Mujer,17
3301,2011.0,2,Hombre,19
3301,2011.0,2,Mujer,15
3301,2011.0,3,Hombre,19
3301,2011.0,3,Mujer,21
3301,2011.0,4,Hombre,15
3301,2011.0,4,Mujer,23
3301,2012.0,1,Hombre,21
3301,2012.0,1,Mujer,17
3301,2012.0,2,Hombre,17
3301,2012.0,2,Mujer,17
3301,2012.0,3,Hombre,29
3301,2012.0,3,Mujer,26
3301,2012.0,4,Hombre,22
3301,2012.0,4,Mujer,23
3301,2013.0,1,Hombre,11
3301,2013.0,1,Mujer,14
3301,2013.0,2,Hombre,16
3301,2013.0,2,Mujer,11
3301,2013.0,3,Hombre,22
3301,2013.0,3,Mujer,22
3301,2013.0,4,Hombre,16
3301,2013.0,4,Mujer,23
3301,2014.0,1,Hombre,18
3301,2014.0,1,Mujer,17
3301,2014.0,2,Hombre,16
3301,2014.0,2,Mujer,19
3301,2014.0,3,Hombre,32
3301,2014.0,3,Mujer,30
3301,2014.0,4,Hombre,24
3301,2014.0,4,Mujer,29
3301,2015.0,1,Hombre,14
3301,2015.0,1,Mujer,29
3301,2015.0,2,Hombre,27
3301,2015.0,2,Mujer,23
3301,2015.0,3,Hombre,37
3301,2015.0,3,Mujer,18
3301,2015.0,4,Hombre,25
3301,2015.0,4,Mujer,27
3301,2016.0,1,Hombre,20
3301,2016.0,1,Mujer,22
3301,2016.0,2,Hombre,24
3301,2016.0,2,Mujer,17
3301,2016.0,3,Hombre,21
3301,2016.0,3,Mujer,23
3301,2016.0,4,Hombre,23
3301,2016.0,4,Mujer,28
3301,2017.0,1,Hombre,25
3301,2017.0,1,Mujer,11
3301,2017.0,2,Hombre,20
3301,2017.0,2,Mujer,25
3301,2017.0,3,Hombre,29
3301,2017.0,3,Mujer,34
3301,2017.0,4,Hombre,38
3301,2017.0,4,Mujer,24
3301,2018.0,1,Hombre,14
3301,2018.0,1,Mujer,11
3301,2018.0,2,Hombre,23
3301,2018.0,2,Mujer,24
3301,2018.0,3,Hombre,18
3301,2018.0,3,Mujer,28
3301,2018.0,4,Hombre,22
3301,2018.0,4,Mujer,21
3301,2019.0,1,Hombre,21
3301,2019.0,1,Mujer,12
3301,2019.0,2,Hombre,19
3301,2019.0,2,Mujer,29
3301,2019.0,3,Hombre,24
3301,2019.0,3,Mujer,27
3301,2019.0,4,Hombre,16
3301,2019.0,4,Mujer,23
3302,1990.0,1,Mujer,1
3302,1990.0,2,Hombre,2
3302,1990.0,2,Mujer,1
3302,1990.0,3,Hombre,2
3302,1990.0,3,Mujer,1
3302,1990.0,4,Hombre,2
3302,1990.0,4,Mujer,1
3302,1991.0,1,Hombre,1
3302,1991.0,2,Hombre,2
3302,1991.0,2,Mujer,1
3302,1991.0,3,Mujer,1
3302,1991.0,4,Hombre,1
3302,1991.0,4,Mujer,1
3302,1992.0,1,Hombre,3
3302,1992.0,1,Mujer,1
3302,1992.0,2,Mujer,1
3302,1992.0,3,Mujer,2
3302,1992.0,4,Hombre,1
3302,1992.0,4,Mujer,1
3302,1993.0,1,Hombre,1
3302,1993.0,1,Mujer,1
3302,1993.0,2,Hombre,4
3302,1993.0,2,Mujer,5
3302,1993.0,3,Hombre,2
3302,1993.0,3,Mujer,1
3302,1993.0,4,Hombre,3
3302,1993.0,4,Mujer,1
3302,1994.0,1,Hombre,1
3302,1994.0,1,Mujer,1
3302,1994.0,2,Hombre,2
3302,1994.0,2,Mujer,3
3302,1994.0,3,Hombre,2
3302,1994.0,3,Mujer,1
3302,1994.0,4,Hombre,2
3302,1994.0,4,Mujer,1
3302,1995.0,1,Hombre,3
3302,1995.0,1,Mujer,1
3302,1995.0,2,Hombre,1
3302,1995.0,2,Mujer,1
3302,1995.0,3,Hombre,3
3302,1995.0,3,Mujer,3
3302,1995.0,4,Mujer,1
3302,1996.0,1,Mujer,1
3302,1996.0,2,Hombre,4
3302,1996.0,2,Mujer,1
3302,1996.0,3,Mujer,1
3302,1996.0,4,Mujer,3
3302,1997.0,1,Hombre,3
3302,1997.0,1,Mujer,2
3302,1997.0,2,Hombre,4
3302,1997.0,2,Mujer,2
3302,1997.0,3,Hombre,3
3302,1997.0,3,Mujer,1
3302,1998.0,1,Hombre,1
3302,1998.0,3,Hombre,2
3302,1998.0,4,Hombre,3
3302,1998.0,4,Mujer,1
3302,1999.0,1,Hombre,1
3302,1999.0,1,Mujer,1
3302,1999.0,2,Mujer,2
3302,1999.0,3,Hombre,2
3302,1999.0,3,Mujer,2
3302,1999.0,4,Hombre,2
3302,1999.0,4,Mujer,1
3302,2000.0,3,Hombre,2
3302,2000.0,4,Hombre,2
3302,2001.0,1,Hombre,3
3302,2001.0,1,Mujer,2
3302,2001.0,2,Hombre,2
3302,2001.0,2,Mujer,2
3302,2001.0,3,Hombre,1
3302,2001.0,3,Mujer,2
3302,2001.0,4,Hombre,1
3302,2001.0,4,Mujer,1
3302,2002.0,1,Hombre,2
3302,2002.0,1,Mujer,2
3302,2002.0,2,Hombre,1
3302,2002.0,3,Hombre,5
3302,2002.0,3,Mujer,1
3302,2002.0,4,Hombre,1
3302,2003.0,1,Hombre,3
3302,2003.0,2,Hombre,1
3302,2003.0,2,Mujer,1
3302,2003.0,3,Hombre,1
3302,2003.0,3,Mujer,3
3302,2003.0,4,Hombre,1
3302,2003.0,4,Mujer,2
3302,2004.0,1,Hombre,1
3302,2004.0,2,Hombre,4
3302,2004.0,3,Hombre,1
3302,2004.0,3,Mujer,2
3302,2004.0,4,Mujer,2
3302,2005.0,1,Hombre,1
3302,2005.0,2,Mujer,1
3302,2005.0,3,Mujer,1
3302,2005.0,4,Hombre,1
3302,2005.0,4,Mujer,1
3302,2006.0,1,Hombre,3
3302,2006.0,2,Mujer,1
3302,2006.0,3,Mujer,1
3302,2006.0,4,Hombre,1
3302,2006.0,4,Mujer,1
3302,2007.0,1,Hombre,1
3302,2007.0,1,Mujer,4
3302,2007.0,2,Hombre,4
3302,2007.0,2,Mujer,1
3302,2007.0,3,Hombre,1
3302,2007.0,3,Mujer,1
3302,2007.0,4,Mujer,1
3302,2008.0,1,Hombre,3
3302,2008.0,1,Mujer,2
3302,2008.0,2,Hombre,4
3302,2008.0,3,Hombre,1
3302,2008.0,3,Mujer,1
3302,2008.0,4,Hombre,2
3302,2009.0,1,Hombre,1
3302,2009.0,1,Mujer,3
3302,2009.0,2,Hombre,2
3302,2009.0,2,Mujer,2
3302,2009.0,3,Hombre,2
3302,2009.0,3,Mujer,1
3302,2009.0,4,Mujer,1
3302,2010.0,2,Mujer,1
3302,2010.0,3,Hombre,5
3302,2010.0,3,Mujer,1
3302,2010.0,4,Hombre,1
3302,2011.0,1,Hombre,3
3302,2011.0,1,Mujer,1
3302,2011.0,2,Mujer,1
3302,2011.0,3,Hombre,2
3302,2011.0,3,Mujer,3
3302,2011.0,4,Hombre,1
3302,2011.0,4,Mujer,1
3302,2012.0,1,Hombre,1
3302,2012.0,1,Mujer,2
3302,2012.0,2,Mujer,1
3302,2012.0,3,Hombre,1
3302,2012.0,3,Mujer,2
3302,2012.0,4,Hombre,1
3302,2012.0,4,Mujer,3
3302,2013.0,1,Hombre,4
3302,2013.0,1,Mujer,2
3302,2013.0,2,Hombre,1
3302,2013.0,2,Mujer,3
3302,2013.0,3,Hombre,6
3302,2013.0,3,Mujer,2
3302,2013.0,4,Mujer,5
3302,2014.0,1,Mujer,2
3302,2014.0,2,Hombre,1
3302,2014.0,2,Mujer,1
3302,2014.0,3,Hombre,2
3302,2014.0,3,Mujer,2
3302,2014.0,4,Hombre,4
3302,2014.0,4,Mujer,2
3302,2015.0,1,Hombre,1
3302,2015.0,1,Mujer,1
3302,2015.0,2,Hombre,3
3302,2015.0,2,Mujer,1
3302,2015.0,3,Hombre,3
3302,2015.0,4,Hombre,2
3302,2015.0,4,Mujer,4
3302,2016.0,1,Hombre,4
3302,2016.0,2,Hombre,4
3302,2016.0,2,Mujer,1
3302,2016.0,3,Hombre,1
3302,2016.0,3,Mujer,2
3302,2016.0,4,Hombre,3
3302,2016.0,4,Mujer,1
3302,2017.0,1,Hombre,1
3302,2017.0,1,Mujer,1
3302,2017.0,2,Hombre,6
3302,2017.0,3,Hombre,7
3302,2017.0,3,Mujer,2
3302,2017.0,4,Hombre,2
3302,2017.0,4,Mujer,1
3302,2018.0,1,Hombre,1
3302,2018.0,1,Mujer,2
3302,2018.0,2,Hombre,3
3302,2018.0,2,Mujer,4
3302,2018.0,3,Hombre,3
3302,2018.0,3,Mujer,4
3302,2018.0,4,Hombre,3
3302,2018.0,4,Mujer,2
3302,2019.0,1,Hombre,1
3302,2019.0,1,Mujer,4
3302,2019.0,2,Mujer,3
3302,2019.0,3,Hombre,4
3302,2019.0,3,Mujer,6
3302,2019.0,4,Hombre,1
3302,2019.0,4,Mujer,3
3303,1990.0,1,Hombre,1
3303,1990.0,1,Mujer,1
3303,1990.0,2,Hombre,2
3303,1990.0,2,Mujer,1
3303,1990.0,3,Mujer,3
3303,1990.0,4,Hombre,1
3303,1990.0,4,Mujer,1
3303,1991.0,1,Hombre,1
3303,1991.0,1,Mujer,3
3303,1991.0,2,Hombre,2
3303,1991.0,3,Hombre,2
3303,1991.0,3,Mujer,2
3303,1991.0,4,Hombre,2
3303,1991.0,4,Mujer,3
3303,1992.0,1,Hombre,2
3303,1992.0,1,Mujer,2
3303,1992.0,2,Hombre,3
3303,1992.0,2,Mujer,1
3303,1992.0,3,Hombre,3
3303,1992.0,4,Hombre,1
3303,1992.0,4,Mujer,1
3303,1993.0,1,Mujer,2
3303,1993.0,2,Hombre,3
3303,1993.0,2,Mujer,1
3303,1993.0,3,Hombre,1
3303,1993.0,3,Mujer,1
3303,1993.0,4,Hombre,2
3303,1993.0,4,Mujer,1
3303,1994.0,1,Hombre,3
3303,1994.0,1,Mujer,2
3303,1994.0,2,Mujer,2
3303,1994.0,3,Hombre,1
3303,1994.0,3,Mujer,1
3303,1995.0,1,Hombre,1
3303,1995.0,2,Mujer,3
3303,1995.0,3,Hombre,2
3303,1995.0,4,Mujer,1
3303,1996.0,1,Hombre,2
3303,1996.0,1,Mujer,3
3303,1996.0,2,Hombre,2
3303,1996.0,2,Mujer,2
3303,1996.0,3,Mujer,2
3303,1996.0,4,Hombre,2
3303,1996.0,4,Mujer,1
3303,1997.0,1,Hombre,3
3303,1997.0,2,Mujer,1
3303,1997.0,3,Hombre,2
3303,1997.0,4,Hombre,2
3303,1998.0,1,Mujer,1
3303,1998.0,2,Hombre,1
3303,1998.0,2,Mujer,1
3303,1998.0,3,Hombre,1
3303,1998.0,3,Mujer,1
3303,1998.0,4,Hombre,1
3303,1998.0,4,Mujer,1
3303,1999.0,1,Hombre,2
3303,1999.0,1,Mujer,1
3303,1999.0,2,Hombre,2
3303,1999.0,2,Mujer,4
3303,1999.0,3,Hombre,2
3303,2000.0,1,Hombre,2
3303,2000.0,2,Hombre,1
3303,2000.0,2,Mujer,4
3303,2000.0,3,Hombre,1
3303,2000.0,3,Mujer,1
3303,2000.0,4,Hombre,2
3303,2001.0,1,Hombre,2
3303,2001.0,1,Mujer,1
3303,2001.0,2,Hombre,4
3303,2001.0,2,Mujer,2
3303,2001.0,3,Hombre,2
3303,2001.0,3,Mujer,2
3303,2001.0,4,Hombre,2
3303,2001.0,4,Mujer,2
3303,2002.0,1,Hombre,1
3303,2002.0,1,Mujer,2
3303,2002.0,2,Hombre,2
3303,2002.0,2,Mujer,1
3303,2002.0,3,Hombre,2
3303,2002.0,3,Mujer,2
3303,2002.0,4,Hombre,1
3303,2002.0,4,Mujer,2
3303,2003.0,1,Hombre,1
3303,2003.0,1,Mujer,2
3303,2003.0,2,Hombre,1
3303,2003.0,2,Mujer,1
3303,2003.0,3,Hombre,2
3303,2003.0,3,Mujer,2
3303,2003.0,4,Hombre,1
3303,2003.0,4,Mujer,3
3303,2004.0,1,Hombre,1
3303,2004.0,2,Hombre,1
3303,2004.0,2,Mujer,2
3303,2004.0,3,Mujer,1
3303,2004.0,4,Mujer,2
3303,2005.0,1,Hombre,4
3303,2005.0,1,Mujer,2
3303,2005.0,2,Hombre,1
3303,2005.0,2,Mujer,2
3303,2005.0,3,Mujer,4
3303,2005.0,4,Mujer,1
3303,2006.0,2,Hombre,3
3303,2006.0,2,Mujer,2
3303,2006.0,3,Hombre,1
3303,2006.0,3,Mujer,1
3303,2006.0,4,Hombre,3
3303,2006.0,4,Mujer,2
3303,2007.0,1,Hombre,1
3303,2007.0,2,Hombre,3
3303,2007.0,2,Mujer,2
3303,2007.0,3,Mujer,1
3303,2007.0,4,Hombre,3
3303,2007.0,4,Mujer,1
3303,2008.0,1,Mujer,1
3303,2008.0,2,Hombre,1
3303,2008.0,2,Mujer,2
3303,2008.0,4,Mujer,1
3303,2009.0,1,Hombre,3
3303,2009.0,1,Mujer,3
3303,2009.0,2,Hombre,3
3303,2009.0,2,Mujer,4
3303,2009.0,3,Hombre,1
3303,2009.0,3,Mujer,1
3303,2009.0,4,Hombre,1
3303,2010.0,1,Mujer,2
3303,2010.0,2,Hombre,1
3303,2010.0,2,Mujer,3
3303,2010.0,3,Hombre,2
3303,2010.0,3,Mujer,5
3303,2010.0,4,Hombre,3
3303,2010.0,4,Mujer,3
3303,2011.0,1,Hombre,1
3303,2011.0,2,Mujer,3
3303,2011.0,3,Hombre,3
3303,2011.0,3,Mujer,2
3303,2011.0,4,Hombre,2
3303,2011.0,4,Mujer,3
3303,2012.0,1,Hombre,1
3303,2012.0,3,Mujer,3
3303,2012.0,4,Hombre,7
3303,2012.0,4,Mujer,2
3303,2013.0,1,Hombre,2
3303,2013.0,1,Mujer,2
3303,2013.0,2,Hombre,5
3303,2013.0,2,Mujer,4
3303,2013.0,3,Hombre,1
3303,2013.0,3,Mujer,5
3303,2013.0,4,Hombre,3
3303,2013.0,4,Mujer,4
3303,2014.0,1,Mujer,2
3303,2014.0,2,Hombre,6
3303,2014.0,3,Hombre,3
3303,2014.0,3,Mujer,1
3303,2014.0,4,Hombre,1
3303,2014.0,4,Mujer,2
3303,2015.0,1,Hombre,1
3303,2015.0,1,Mujer,1
3303,2015.0,2,Hombre,2
3303,2015.0,2,Mujer,2
3303,2015.0,3,Hombre,2
3303,2015.0,3,Mujer,5
3303,2015.0,4,Hombre,1
3303,2015.0,4,Mujer,2
3303,2016.0,1,Mujer,1
3303,2016.0,2,Hombre,6
3303,2016.0,2,Mujer,3
3303,2016.0,3,Hombre,3
3303,2016.0,4,Hombre,2
3303,2016.0,4,Mujer,3
3303,2017.0,1,Hombre,4
3303,2017.0,1,Mujer,2
3303,2017.0,2,Hombre,2
3303,2017.0,2,Mujer,3
3303,2017.0,3,Hombre,2
3303,2017.0,3,Mujer,4
3303,2017.0,4,Hombre,6
3303,2017.0,4,Mujer,5
3303,2018.0,1,Hombre,4
3303,2018.0,2,Hombre,4
3303,2018.0,2,Mujer,2
3303,2018.0,3,Hombre,3
3303,2018.0,3,Mujer,4
3303,2018.0,4,Hombre,4
3303,2019.0,1,Hombre,4
3303,2019.0,1,Mujer,2
3303,2019.0,2,Hombre,1
3303,2019.0,2,Mujer,3
3303,2019.0,3,Hombre,1
3303,2019.0,3,Mujer,3
3303,2019.0,4,Hombre,4
3303,2019.0,4,Mujer,5
3304,1990.0,1,Mujer,2
3304,1990.0,2,Mujer,1
3304,1990.0,3,Hombre,5
3304,1990.0,3,Mujer,1
3304,1990.0,4,Hombre,2
3304,1990.0,4,Mujer,1
3304,1991.0,1,Hombre,1
3304,1991.0,2,Hombre,2
3304,1991.0,2,Mujer,5
3304,1991.0,3,Hombre,2
3304,1991.0,3,Mujer,3
3304,1991.0,4,Hombre,2
3304,1992.0,1,Mujer,2
3304,1992.0,2,Hombre,1
3304,1992.0,2,Mujer,4
3304,1992.0,3,Hombre,3
3304,1992.0,3,Mujer,2
3304,1992.0,4,Hombre,1
3304,1992.0,4,Mujer,1
3304,1993.0,1,Hombre,2
3304,1993.0,1,Mujer,2
3304,1993.0,2,Hombre,3
3304,1993.0,2,Mujer,1
3304,1993.0,3,Hombre,2
3304,1993.0,3,Mujer,4
3304,1993.0,4,Hombre,1
3304,1994.0,1,Hombre,3
3304,1994.0,1,Mujer,6
3304,1994.0,2,Hombre,2
3304,1994.0,3,Mujer,1
3304,1994.0,4,Hombre,1
3304,1994.0,4,Mujer,1
3304,1995.0,1,Hombre,2
3304,1995.0,1,Mujer,3
3304,1995.0,2,Hombre,3
3304,1995.0,2,Mujer,1
3304,1995.0,3,Hombre,3
3304,1995.0,3,Mujer,5
3304,1995.0,4,Hombre,3
3304,1995.0,4,Mujer,2
3304,1996.0,1,Hombre,3
3304,1996.0,2,Hombre,2
3304,1996.0,2,Mujer,3
3304,1996.0,3,Hombre,1
3304,1996.0,4,Hombre,2
3304,1996.0,4,Mujer,1
3304,1997.0,1,Hombre,2
3304,1997.0,2,Hombre,2
3304,1997.0,2,Mujer,1
3304,1997.0,3,Hombre,1
3304,1997.0,3,Mujer,3
3304,1997.0,4,Hombre,4
3304,1997.0,4,Mujer,1
3304,1998.0,1,Hombre,1
3304,1998.0,1,Mujer,3
3304,1998.0,2,Hombre,1
3304,1998.0,2,Mujer,4
3304,1998.0,3,Hombre,2
3304,1998.0,3,Mujer,2
3304,1998.0,4,Hombre,2
3304,1998.0,4,Mujer,5
3304,1999.0,1,Hombre,4
3304,1999.0,1,Mujer,2
3304,1999.0,2,Hombre,5
3304,1999.0,2,Mujer,1
3304,1999.0,3,Hombre,4
3304,1999.0,3,Mujer,3
3304,1999.0,4,Hombre,1
3304,1999.0,4,Mujer,1
3304,2000.0,1,Hombre,2
3304,2000.0,1,Mujer,4
3304,2000.0,2,Hombre,4
3304,2000.0,2,Mujer,3
3304,2000.0,3,Mujer,4
3304,2000.0,4,Hombre,4
3304,2000.0,4,Mujer,1
3304,2001.0,1,Hombre,2
3304,2001.0,1,Mujer,3
3304,2001.0,2,Hombre,3
3304,2001.0,2,Mujer,4
3304,2001.0,3,Hombre,3
3304,2001.0,3,Mujer,6
3304,2001.0,4,Hombre,1
3304,2001.0,4,Mujer,2
3304,2002.0,1,Mujer,4
3304,2002.0,2,Hombre,5
3304,2002.0,3,Hombre,1
3304,2002.0,3,Mujer,1
3304,2002.0,4,Hombre,1
3304,2003.0,1,Hombre,2
3304,2003.0,1,Mujer,3
3304,2003.0,2,Hombre,1
3304,2003.0,2,Mujer,1
3304,2003.0,3,Hombre,6
3304,2003.0,3,Mujer,2
3304,2003.0,4,Hombre,2
3304,2003.0,4,Mujer,2
3304,2004.0,1,Hombre,3
3304,2004.0,1,Mujer,3
3304,2004.0,2,Hombre,2
3304,2004.0,2,Mujer,1
3304,2004.0,3,Hombre,3
3304,2004.0,3,Mujer,1
3304,2004.0,4,Hombre,2
3304,2004.0,4,Mujer,1
3304,2005.0,1,Hombre,4
3304,2005.0,1,Mujer,3
3304,2005.0,2,Hombre,1
3304,2005.0,2,Mujer,2
3304,2005.0,3,Mujer,4
3304,2005.0,4,Hombre,3
3304,2005.0,4,Mujer,1
3304,2006.0,1,Hombre,2
3304,2006.0,1,Mujer,1
3304,2006.0,2,Hombre,5
3304,2006.0,2,Mujer,6
3304,2006.0,3,Hombre,1
3304,2006.0,3,Mujer,1
3304,2006.0,4,Hombre,2
3304,2006.0,4,Mujer,1
3304,2007.0,1,Hombre,2
3304,2007.0,1,Mujer,2
3304,2007.0,2,Hombre,2
3304,2007.0,2,Mujer,4
3304,2007.0,3,Hombre,5
3304,2007.0,3,Mujer,5
3304,2007.0,4,Hombre,1
3304,2007.0,4,Mujer,2
3304,2008.0,1,Hombre,2
3304,2008.0,1,Mujer,2
3304,2008.0,2,Hombre,4
3304,2008.0,2,Mujer,4
3304,2008.0,3,Hombre,1
3304,2008.0,3,Mujer,3
3304,2008.0,4,Hombre,2
3304,2008.0,4,Mujer,2
3304,2009.0,1,Hombre,4
3304,2009.0,1,Mujer,3
3304,2009.0,2,Hombre,3
3304,2009.0,2,Mujer,2
3304,2009.0,3,Hombre,4
3304,2009.0,3,Mujer,2
3304,2009.0,4,Hombre,4
3304,2009.0,4,Mujer,4
3304,2010.0,1,Hombre,4
3304,2010.0,1,Mujer,1
3304,2010.0,2,Hombre,4
3304,2010.0,2,Mujer,2
3304,2010.0,3,Hombre,4
3304,2010.0,3,Mujer,4
3304,2010.0,4,Hombre,3
3304,2010.0,4,Mujer,4
3304,2011.0,1,Hombre,5
3304,2011.0,1,Mujer,3
3304,2011.0,2,Hombre,2
3304,2011.0,2,Mujer,6
3304,2011.0,3,Hombre,2
3304,2011.0,3,Mujer,4
3304,2011.0,4,Hombre,5
3304,2011.0,4,Mujer,2
3304,2012.0,1,Hombre,4
3304,2012.0,1,Mujer,3
3304,2012.0,2,Hombre,3
3304,2012.0,2,Mujer,5
3304,2012.0,3,Hombre,1
3304,2012.0,3,Mujer,7
3304,2012.0,4,Hombre,6
3304,2012.0,4,Mujer,1
3304,2013.0,1,Hombre,4
3304,2013.0,1,Mujer,2
3304,2013.0,2,Hombre,3
3304,2013.0,3,Hombre,4
3304,2013.0,3,Mujer,6
3304,2013.0,4,Hombre,3
3304,2013.0,4,Mujer,4
3304,2014.0,1,Hombre,3
3304,2014.0,1,Mujer,3
3304,2014.0,2,Hombre,2
3304,2014.0,2,Mujer,2
3304,2014.0,3,Hombre,2
3304,2014.0,3,Mujer,6
3304,2014.0,4,Hombre,5
3304,2014.0,4,Mujer,2
3304,2015.0,1,Hombre,2
3304,2015.0,1,Mujer,3
3304,2015.0,2,Hombre,2
3304,2015.0,2,Mujer,2
3304,2015.0,3,Hombre,5
3304,2015.0,3,Mujer,4
3304,2015.0,4,Hombre,4
3304,2015.0,4,Mujer,2
3304,2016.0,1,Hombre,3
3304,2016.0,1,Mujer,4
3304,2016.0,2,Hombre,4
3304,2016.0,2,Mujer,2
3304,2016.0,3,Hombre,5
3304,2016.0,3,Mujer,3
3304,2016.0,4,Hombre,10
3304,2016.0,4,Mujer,4
3304,2017.0,1,Hombre,2
3304,2017.0,1,Mujer,1
3304,2017.0,2,Hombre,5
3304,2017.0,2,Mujer,3
3304,2017.0,3,Hombre,5
3304,2017.0,3,Mujer,6
3304,2017.0,4,Hombre,3
3304,2017.0,4,Mujer,5
3304,2018.0,1,Hombre,2
3304,2018.0,1,Mujer,2
3304,2018.0,2,Mujer,6
3304,2018.0,3,Hombre,9
3304,2018.0,3,Mujer,5
3304,2018.0,4,Hombre,6
3304,2018.0,4,Mujer,6
3304,2019.0,1,Hombre,1
3304,2019.0,1,Mujer,3
3304,2019.0,2,Hombre,2
3304,2019.0,2,Mujer,2
3304,2019.0,3,Hombre,5
3304,2019.0,3,Mujer,6
3304,2019.0,4,Hombre,3
3304,2019.0,4,Mujer,4
4101,1990.0,1,Hombre,27
4101,1990.0,1,Mujer,25
4101,1990.0,2,Hombre,36
4101,1990.0,2,Mujer,34
4101,1990.0,3,Hombre,45
4101,1990.0,3,Mujer,48
4101,1990.0,4,Hombre,30
4101,1990.0,4,Mujer,32
4101,1991.0,1,Hombre,28
4101,1991.0,1,Mujer,31
4101,1991.0,2,Hombre,42
4101,1991.0,2,Mujer,26
4101,1991.0,3,Hombre,45
4101,1991.0,3,Mujer,49
4101,1991.0,4,Hombre,29
4101,1991.0,4,Mujer,44
4101,1992.0,1,Hombre,25
4101,1992.0,1,Mujer,22
4101,1992.0,2,Hombre,32
4101,1992.0,2,Mujer,45
4101,1992.0,3,Hombre,33
4101,1992.0,3,Mujer,50
4101,1992.0,4,Hombre,38
4101,1992.0,4,Mujer,33
4101,1993.0,1,Hombre,29
4101,1993.0,1,Mujer,47
4101,1993.0,2,Hombre,23
4101,1993.0,2,Mujer,32
4101,1993.0,3,Hombre,50
4101,1993.0,3,Mujer,47
4101,1993.0,4,Hombre,31
4101,1993.0,4,Mujer,45
4101,1994.0,1,Hombre,29
4101,1994.0,1,Mujer,41
4101,1994.0,2,Hombre,29
