"site";"latitude";"longitude";"pm25_satellite";"year";"month"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.3914379608974;"2015";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.6468028159912;"2015";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.5315891189001;"2015";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;24.3042669326766;"2015";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;19.9468918385937;"2015";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.9336684318566;"2015";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;19.1010057977997;"2015";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.805620256645;"2015";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.8646004825624;"2015";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.0888487690857;"2015";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.7456324761144;"2015";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.9121368621915;"2015";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.4552767834095;"2016";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.0403244361727;"2016";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.3468790956491;"2016";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;18.4263863819919;"2016";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;24.6633003560125;"2016";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;22.2797482487109;"2016";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;19.0717410045131;"2016";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.7412292956532;"2016";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.5205303876945;"2016";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.3673374962978;"2016";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.9803786994809;"2016";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.9977475893301;"2016";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;28.1070974553609;"2017";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.2392512421056;"2017";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.7587707043468;"2017";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.6153329390665;"2017";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;20.9960569987991;"2017";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;18.0425265683786;"2017";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;18.847889585917;"2017";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.630414690475;"2017";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.9673372451829;"2017";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.0511138008905;"2017";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.995668485495;"2017";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.5054855340847;"2017";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.680639903524;"2018";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.5359551121884;"2018";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.0184256685937;"2018";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.707569168318;"2018";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;20.0991672461981;"2018";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;18.2034015183816;"2018";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.6771547356224;"2018";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.3858854304013;"2018";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.3793009146354;"2018";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.2031617019091;"2018";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;9.2223488596911;"2018";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;9.39799210854924;"2018";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.23609410231;"2019";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.300177659827;"2019";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.8117952928722;"2019";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.3596799771997;"2019";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.091952410658;"2019";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.3001480377096;"2019";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.1491354962279;"2019";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.4541361827965;"2019";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.6564466814364;"2019";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.4289579200226;"2019";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;9.7790404131516;"2019";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;9.0782028195839;"2019";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.3740648366887;"2020";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.3436589243002;"2020";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.4051439647653;"2020";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;20.9468876763363;"2020";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;21.8445544688187;"2020";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.5481762160195;"2020";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;14.7413974144541;"2020";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.7667866381365;"2020";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.2629295026081;"2020";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.6379033027819;"2020";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.6125407799228;"2020";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;7.84254728584856;"2020";"12"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;12.528263539214;"2021";"01"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.0271859384389;"2021";"02"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;13.3703975506639;"2021";"03"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;19.0000849811054;"2021";"04"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;25.1471438580297;"2021";"05"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;17.8401647589124;"2021";"06"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;24.9380718097171;"2021";"07"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;22.5717410045131;"2021";"08"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;16.658858379105;"2021";"09"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;11.814047703542;"2021";"10"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;10.8418775669196;"2021";"11"
"Cerro Merquín";-37.0211914819976;-73.1495612649135;15.7535140017688;"2021";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;11.2882894919752;"2015";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;18.1539059913079;"2015";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;19.0507985641415;"2015";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;36.468312572971;"2015";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;36.7591766087115;"2015";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;44.8187762846519;"2015";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.9272162653864;"2015";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;29.7496822658317;"2015";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;24.2398942948208;"2015";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;18.2867099466304;"2015";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;18.172468943845;"2015";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.4101471841936;"2015";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.942212978978;"2016";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;12.8294298978615;"2016";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.9909531078996;"2016";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;41.5058645567231;"2016";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;40.0763737614838;"2016";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;49.0492190319449;"2016";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.3409518946407;"2016";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;38.5722524115598;"2016";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;26.8388820524032;"2016";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;16.2981025871877;"2016";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.1218583652276;"2016";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.7386086620921;"2016";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.4678054418621;"2017";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.069557651482;"2017";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.4218524256268;"2017";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.9498879916939;"2017";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;38.9629973747926;"2017";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;41.6877659565804;"2017";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;44.1667916539532;"2017";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;29.8063868465633;"2017";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;24.5;"2017";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.1468155801867;"2017";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.6136078809954;"2017";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.7091347625045;"2017";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.5561220853699;"2018";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.525567483441;"2018";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;18.9994266120797;"2018";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;27.2768477724132;"2018";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;38.1297475854683;"2018";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;46.1848290011876;"2018";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.5101473721146;"2018";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;35.9368483246446;"2018";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.3051686553543;"2018";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.3158222685638;"2018";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;18.1841781449014;"2018";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.8999996185303;"2018";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.4838599937407;"2019";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;19.8585427811252;"2019";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.0691127857611;"2019";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;31.7636321238589;"2019";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;36.2908649419259;"2019";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;39.1342633701282;"2019";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;49.0614343654275;"2019";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;33.5443837788745;"2019";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;21.8512873168478;"2019";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;16.7705698105991;"2019";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.7705698105991;"2019";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.3566450266848;"2019";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;16.7272157619908;"2020";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;14.7784598006234;"2020";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.8495379336508;"2020";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;25.3619337123665;"2020";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;38.3411415502954;"2020";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;37.033568595401;"2020";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;39.9129968350827;"2020";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;31.2339030704712;"2020";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.5;"2020";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;19.8354654114464;"2020";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;20.3139252052257;"2020";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;12.3475103541106;"2020";"12"
"Cerro Navia";-33.433070402768;-70.7320550936643;16.0977853927294;"2021";"01"
"Cerro Navia";-33.433070402768;-70.7320550936643;13.2571952626617;"2021";"02"
"Cerro Navia";-33.433070402768;-70.7320550936643;15.4296811920512;"2021";"03"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.462971232727;"2021";"04"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.0925748268884;"2021";"05"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.3025767060386;"2021";"06"
"Cerro Navia";-33.433070402768;-70.7320550936643;57.7283567998398;"2021";"07"
"Cerro Navia";-33.433070402768;-70.7320550936643;42.0645346601766;"2021";"08"
"Cerro Navia";-33.433070402768;-70.7320550936643;23.9433547536129;"2021";"09"
"Cerro Navia";-33.433070402768;-70.7320550936643;20.7218576602229;"2021";"10"
"Cerro Navia";-33.433070402768;-70.7320550936643;17.2705698105991;"2021";"11"
"Cerro Navia";-33.433070402768;-70.7320550936643;25.5076328251696;"2021";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;12.2908966516246;"2015";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;17.6517520584144;"2015";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;15.7708363623266;"2015";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;31.4048965405773;"2015";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;36.0931985433605;"2015";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;32.0776408412227;"2015";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;27.6262813039753;"2015";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;16.9606089278217;"2015";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.7850818998409;"2015";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.30556071490911;"2015";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.63914459321028;"2015";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;12.2056772566321;"2015";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;12.4639465767187;"2016";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;16.339756529775;"2016";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;22.1019200469658;"2016";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;27.351513004005;"2016";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;30.2861905130088;"2016";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;33.343405020435;"2016";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;25.1578763752398;"2016";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;24.2696153850904;"2016";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;16.9765692973107;"2016";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;8.2493080430659;"2016";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;10.3457094010697;"2016";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;13.8943482520482;"2016";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;49.5638266438675;"2017";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;17.415182621611;"2017";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;18.3899442295812;"2017";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;28.9878998161283;"2017";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;32.6049545717254;"2017";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;27.0772827359414;"2017";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;26.4468054186629;"2017";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;18.4393546038429;"2017";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;18.0846316481797;"2017";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;12.8754644152186;"2017";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;10.9749699298498;"2017";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.2660832866302;"2017";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;10.313626229733;"2018";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.27619951113;"2018";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;17.2154036419139;"2018";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.4344415324888;"2018";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;33.3444414973886;"2018";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;24.4404770175599;"2018";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;19.1330680764653;"2018";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;24.6168245650124;"2018";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;15.3857694167471;"2018";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.32914227243459;"2018";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;8.54665539187541;"2018";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;11.5615109399106;"2018";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;8.98435961490955;"2019";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.9548236193648;"2019";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;18.2157373634568;"2019";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;25.4359389473526;"2019";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;30.6357173235356;"2019";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;25.8379298054926;"2019";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.9428464387943;"2019";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.4131230030928;"2019";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.7472637484122;"2019";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.01975521257293;"2019";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;12.9289056652893;"2019";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;16.0880251784997;"2019";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.48248668982431;"2020";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.8184928974037;"2020";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;18.0194881790522;"2020";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;27.9108707467704;"2020";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;36.2081480590327;"2020";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;28.1320726972764;"2020";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;26.6260206460971;"2020";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.1984996841593;"2020";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;17.6738300363882;"2020";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;10.6867927963061;"2020";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;10.9665239918705;"2020";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;14.5315280624109;"2020";"12"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.03820095212822;"2021";"01"
"Concón MMA";-32.9262411069871;-71.5124634502457;15.7433874284791;"2021";"02"
"Concón MMA";-32.9262411069871;-71.5124634502457;16.7032543741498;"2021";"03"
"Concón MMA";-32.9262411069871;-71.5124634502457;24.9759717571893;"2021";"04"
"Concón MMA";-32.9262411069871;-71.5124634502457;34.8323884553323;"2021";"05"
"Concón MMA";-32.9262411069871;-71.5124634502457;29.4481427603973;"2021";"06"
"Concón MMA";-32.9262411069871;-71.5124634502457;34.8032677760414;"2021";"07"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.1099205827807;"2021";"08"
"Concón MMA";-32.9262411069871;-71.5124634502457;13.418462812811;"2021";"09"
"Concón MMA";-32.9262411069871;-71.5124634502457;9.96808701076426;"2021";"10"
"Concón MMA";-32.9262411069871;-71.5124634502457;11.2504535050698;"2021";"11"
"Concón MMA";-32.9262411069871;-71.5124634502457;23.2462614491965;"2021";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.9673696071616;"2015";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;15.6155959407308;"2015";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;14.7292013919289;"2015";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;30.0373606519849;"2015";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.0620126602271;"2015";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;20.1900408914574;"2015";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;19.1240185525069;"2015";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.8867922812004;"2015";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;13.4482202222257;"2015";"09"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.288803867924;"2015";"10"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.1051259345029;"2015";"11"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.451123087204;"2015";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.1985799115934;"2016";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.3336635827932;"2016";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;14.39638629538;"2016";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.7606353356516;"2016";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;19.4340315833802;"2016";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;26.2618183184225;"2016";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;19.4754129988729;"2016";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;16.452120547207;"2016";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;14.1068827715317;"2016";"09"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.7194824806561;"2016";"10"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.0671963394697;"2016";"11"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;9.73397772964959;"2016";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;19.3901760177352;"2017";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.9097429684908;"2017";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.7158452947256;"2017";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;14.8761310341118;"2017";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.4889558500772;"2017";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.564599239494;"2017";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;19.3999218355581;"2017";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;15.2144653075164;"2017";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;15.2152565126967;"2017";"09"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.6184279340268;"2017";"10"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;9.2431648864642;"2017";"11"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.5304726151055;"2017";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.8384283570356;"2018";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.8221095516178;"2018";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.9613463299262;"2018";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.0371706007206;"2018";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.7208930647866;"2018";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;20.8157520684125;"2018";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.823627686241;"2018";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.2453582196754;"2018";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;13.6109682218318;"2018";"09"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.4727996671968;"2018";"10"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;8.08240653628791;"2018";"11"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.3326654019181;"2018";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.0812000897115;"2019";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.670311009873;"2019";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.3912823407551;"2019";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.7474669830762;"2019";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.3496999470921;"2019";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;15.878649613982;"2019";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.0912037547049;"2019";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.8998372657477;"2019";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;13.869294917861;"2019";"09"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.6085903919064;"2019";"10"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;9.34557462328184;"2019";"11"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;9.06718536764363;"2019";"12"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;13.7132044174999;"2020";"01"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;11.4359533762391;"2020";"02"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;10.558008820633;"2020";"03"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.437496057562;"2020";"04"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;17.5472795746645;"2020";"05"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;12.3691046027086;"2020";"06"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.0257206894162;"2020";"07"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;18.3819761546352;"2020";"08"
"Consultorio - San Vicente";-36.7236901618213;-73.1236949146001;13.8557214859968;"2020";"09"
