"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Full Sample","year_quarter2005-3",0.0561335356263741,0.0169471623138516,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2005-4",0.0495981610335595,0.0179692901814754,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2006-1",-0.0644892016156368,0.0181872227083788,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2006-2",-0.122086449631474,0.0171009649724678,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2006-3",0.00939816905260515,0.0176884708749763,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2006-4",0.0354906886739441,0.0169982972380009,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2007-1",-0.073013506917194,0.0179332784510541,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2007-2",-0.00746862535541917,0.0185697248091888,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2007-3",0.0961242918154098,0.0171926678043938,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2007-4",0.0510166399499236,0.0186018554394889,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2008-1",-0.054968437582777,0.0175500856623301,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2008-2",-0.134201712502701,0.0176173130548971,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2008-3",-0.0473413058476903,0.0182874812920438,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2008-4",0.00164861680501982,0.0186738681386021,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2009-1",-0.0744223039952561,0.0177858384936533,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2009-2",-0.133435265966314,0.0192729764444982,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2009-3",-0.0590838836392312,0.018703265173975,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2009-4",0.0247166580190805,0.0186387056185613,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2010-1",-0.0683181081342027,0.018771254123873,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2010-2",-0.117076748906649,0.0179143476059192,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2010-3",0.08866011621345,0.0192178616812991,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2010-4",0.0520753724046488,0.0175848052004093,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2011-1",-0.118581698854197,0.0190671456048317,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2011-2",-0.159255391914934,0.0204217725940006,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2011-3",-0.0395572048970522,0.0180454812565549,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2011-4",-0.0117514249882521,0.0174604778677745,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2012-1",-0.0547492447961478,0.0177493475879755,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2012-2",-0.128515158362672,0.0189063860486539,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2012-3",0.0243081728036228,0.0187626009816623,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","year_quarter2012-4",-0.000535933359968544,0.0178399757482574,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
