CODIGO_COMUNA_RESIDENCIA,Year,Month,Gender,Mortality_Count
1101,1997.0,1.0,Hombre,4
1101,1997.0,1.0,Mujer,6
1101,1997.0,2.0,Hombre,5
1101,1997.0,2.0,Mujer,7
1101,1997.0,3.0,Hombre,3
1101,1997.0,3.0,Mujer,11
1101,1997.0,4.0,Hombre,1
1101,1997.0,4.0,Mujer,10
1101,1997.0,5.0,Hombre,4
1101,1997.0,5.0,Mujer,6
1101,1997.0,6.0,Hombre,4
1101,1997.0,6.0,Mujer,6
1101,1997.0,7.0,Hombre,5
1101,1997.0,7.0,Mujer,7
1101,1997.0,8.0,Hombre,7
1101,1997.0,8.0,Mujer,5
1101,1997.0,9.0,Hombre,8
1101,1997.0,9.0,Mujer,8
1101,1997.0,10.0,Hombre,7
1101,1997.0,10.0,Mujer,8
1101,1997.0,11.0,Hombre,1
1101,1997.0,11.0,Mujer,10
1101,1997.0,12.0,Hombre,7
1101,1997.0,12.0,Mujer,9
1101,1998.0,1.0,Hombre,6
1101,1998.0,1.0,Mujer,9
1101,1998.0,2.0,Hombre,4
1101,1998.0,2.0,Mujer,8
1101,1998.0,3.0,Hombre,5
1101,1998.0,3.0,Mujer,3
1101,1998.0,4.0,Hombre,3
1101,1998.0,4.0,Mujer,5
1101,1998.0,5.0,Hombre,7
1101,1998.0,5.0,Mujer,5
1101,1998.0,6.0,Hombre,11
1101,1998.0,6.0,Mujer,12
1101,1998.0,7.0,Hombre,7
1101,1998.0,7.0,Mujer,13
1101,1998.0,8.0,Hombre,14
1101,1998.0,8.0,Mujer,11
1101,1998.0,9.0,Hombre,10
1101,1998.0,9.0,Mujer,11
1101,1998.0,10.0,Hombre,5
1101,1998.0,10.0,Mujer,6
1101,1998.0,11.0,Hombre,5
1101,1998.0,11.0,Mujer,3
1101,1998.0,12.0,Hombre,6
1101,1998.0,12.0,Mujer,6
1101,1999.0,1.0,Hombre,5
1101,1999.0,1.0,Mujer,11
1101,1999.0,2.0,Hombre,4
1101,1999.0,2.0,Mujer,8
1101,1999.0,3.0,Hombre,5
1101,1999.0,3.0,Mujer,7
1101,1999.0,4.0,Hombre,4
1101,1999.0,4.0,Mujer,5
1101,1999.0,5.0,Hombre,10
1101,1999.0,5.0,Mujer,5
1101,1999.0,6.0,Hombre,10
1101,1999.0,6.0,Mujer,5
1101,1999.0,7.0,Hombre,5
1101,1999.0,7.0,Mujer,15
1101,1999.0,8.0,Hombre,8
1101,1999.0,8.0,Mujer,8
1101,1999.0,9.0,Hombre,12
1101,1999.0,9.0,Mujer,7
1101,1999.0,10.0,Hombre,8
1101,1999.0,10.0,Mujer,6
1101,1999.0,11.0,Hombre,6
1101,1999.0,11.0,Mujer,7
1101,1999.0,12.0,Hombre,6
1101,1999.0,12.0,Mujer,6
1101,2000.0,1.0,Hombre,9
1101,2000.0,1.0,Mujer,5
1101,2000.0,2.0,Hombre,7
1101,2000.0,2.0,Mujer,6
1101,2000.0,3.0,Hombre,3
1101,2000.0,3.0,Mujer,7
1101,2000.0,4.0,Hombre,4
1101,2000.0,4.0,Mujer,2
1101,2000.0,5.0,Hombre,7
1101,2000.0,5.0,Mujer,8
1101,2000.0,6.0,Hombre,9
1101,2000.0,6.0,Mujer,10
1101,2000.0,7.0,Hombre,6
1101,2000.0,7.0,Mujer,9
1101,2000.0,8.0,Hombre,7
1101,2000.0,8.0,Mujer,4
1101,2000.0,9.0,Hombre,4
1101,2000.0,9.0,Mujer,10
1101,2000.0,10.0,Hombre,4
1101,2000.0,10.0,Mujer,4
1101,2000.0,11.0,Hombre,8
1101,2000.0,11.0,Mujer,5
1101,2000.0,12.0,Hombre,4
1101,2000.0,12.0,Mujer,8
1101,2001.0,1.0,Hombre,6
1101,2001.0,1.0,Mujer,5
1101,2001.0,2.0,Hombre,6
1101,2001.0,2.0,Mujer,6
1101,2001.0,3.0,Hombre,8
1101,2001.0,3.0,Mujer,7
1101,2001.0,4.0,Hombre,3
1101,2001.0,4.0,Mujer,6
1101,2001.0,5.0,Hombre,3
1101,2001.0,5.0,Mujer,8
1101,2001.0,6.0,Hombre,6
1101,2001.0,6.0,Mujer,5
1101,2001.0,7.0,Hombre,5
1101,2001.0,7.0,Mujer,10
1101,2001.0,8.0,Hombre,14
1101,2001.0,8.0,Mujer,6
1101,2001.0,9.0,Hombre,3
1101,2001.0,9.0,Mujer,4
1101,2001.0,10.0,Mujer,12
1101,2001.0,11.0,Hombre,5
1101,2001.0,11.0,Mujer,5
1101,2001.0,12.0,Hombre,4
1101,2001.0,12.0,Mujer,6
1101,2002.0,1.0,Hombre,6
1101,2002.0,1.0,Mujer,5
1101,2002.0,2.0,Hombre,4
1101,2002.0,2.0,Mujer,3
1101,2002.0,3.0,Hombre,5
1101,2002.0,3.0,Mujer,6
1101,2002.0,4.0,Hombre,6
1101,2002.0,4.0,Mujer,4
1101,2002.0,5.0,Hombre,5
1101,2002.0,5.0,Mujer,9
1101,2002.0,6.0,Hombre,9
1101,2002.0,6.0,Mujer,8
1101,2002.0,7.0,Hombre,12
1101,2002.0,7.0,Mujer,10
1101,2002.0,8.0,Hombre,11
1101,2002.0,8.0,Mujer,8
1101,2002.0,9.0,Hombre,8
1101,2002.0,9.0,Mujer,6
1101,2002.0,10.0,Hombre,4
1101,2002.0,10.0,Mujer,4
1101,2002.0,11.0,Hombre,4
1101,2002.0,11.0,Mujer,4
1101,2002.0,12.0,Hombre,6
1101,2002.0,12.0,Mujer,4
1101,2003.0,1.0,Hombre,2
1101,2003.0,1.0,Mujer,3
1101,2003.0,2.0,Hombre,8
1101,2003.0,2.0,Mujer,6
1101,2003.0,3.0,Hombre,7
1101,2003.0,3.0,Mujer,4
1101,2003.0,4.0,Hombre,4
1101,2003.0,4.0,Mujer,4
1101,2003.0,5.0,Hombre,9
1101,2003.0,5.0,Mujer,9
1101,2003.0,6.0,Hombre,9
1101,2003.0,6.0,Mujer,7
1101,2003.0,7.0,Hombre,6
1101,2003.0,7.0,Mujer,7
1101,2003.0,8.0,Hombre,6
1101,2003.0,8.0,Mujer,7
1101,2003.0,9.0,Hombre,6
1101,2003.0,9.0,Mujer,13
1101,2003.0,10.0,Hombre,5
1101,2003.0,10.0,Mujer,9
1101,2003.0,11.0,Hombre,4
1101,2003.0,11.0,Mujer,7
1101,2003.0,12.0,Hombre,3
1101,2003.0,12.0,Mujer,8
1101,2004.0,1.0,Hombre,6
1101,2004.0,1.0,Mujer,11
1101,2004.0,2.0,Hombre,4
1101,2004.0,2.0,Mujer,7
1101,2004.0,3.0,Hombre,6
1101,2004.0,3.0,Mujer,4
1101,2004.0,4.0,Hombre,9
1101,2004.0,4.0,Mujer,10
1101,2004.0,5.0,Hombre,16
1101,2004.0,5.0,Mujer,8
1101,2004.0,6.0,Hombre,7
1101,2004.0,6.0,Mujer,10
1101,2004.0,7.0,Hombre,7
1101,2004.0,7.0,Mujer,7
1101,2004.0,8.0,Hombre,11
1101,2004.0,8.0,Mujer,14
1101,2004.0,9.0,Hombre,8
1101,2004.0,9.0,Mujer,3
1101,2004.0,10.0,Hombre,11
1101,2004.0,10.0,Mujer,6
1101,2004.0,11.0,Hombre,9
1101,2004.0,11.0,Mujer,10
1101,2004.0,12.0,Hombre,7
1101,2004.0,12.0,Mujer,4
1101,2005.0,1.0,Hombre,3
1101,2005.0,1.0,Mujer,6
1101,2005.0,2.0,Hombre,5
1101,2005.0,2.0,Mujer,4
1101,2005.0,3.0,Hombre,8
1101,2005.0,3.0,Mujer,3
1101,2005.0,4.0,Hombre,3
1101,2005.0,4.0,Mujer,10
1101,2005.0,5.0,Hombre,8
1101,2005.0,5.0,Mujer,6
1101,2005.0,6.0,Hombre,2
1101,2005.0,6.0,Mujer,8
1101,2005.0,7.0,Hombre,9
1101,2005.0,7.0,Mujer,10
1101,2005.0,8.0,Hombre,9
1101,2005.0,8.0,Mujer,13
1101,2005.0,9.0,Hombre,5
1101,2005.0,9.0,Mujer,14
1101,2005.0,10.0,Hombre,6
1101,2005.0,10.0,Mujer,8
1101,2005.0,11.0,Hombre,7
1101,2005.0,11.0,Mujer,5
1101,2005.0,12.0,Hombre,6
1101,2005.0,12.0,Mujer,10
1101,2006.0,1.0,Hombre,8
1101,2006.0,1.0,Mujer,10
1101,2006.0,2.0,Hombre,4
1101,2006.0,2.0,Mujer,8
1101,2006.0,3.0,Hombre,4
1101,2006.0,3.0,Mujer,5
1101,2006.0,4.0,Hombre,3
1101,2006.0,4.0,Mujer,1
1101,2006.0,5.0,Hombre,8
1101,2006.0,5.0,Mujer,9
1101,2006.0,6.0,Hombre,5
1101,2006.0,6.0,Mujer,5
1101,2006.0,7.0,Hombre,6
1101,2006.0,7.0,Mujer,8
1101,2006.0,8.0,Hombre,14
1101,2006.0,8.0,Mujer,13
1101,2006.0,9.0,Hombre,7
1101,2006.0,9.0,Mujer,8
1101,2006.0,10.0,Hombre,3
1101,2006.0,10.0,Mujer,11
1101,2006.0,11.0,Hombre,4
1101,2006.0,11.0,Mujer,5
1101,2006.0,12.0,Hombre,5
1101,2006.0,12.0,Mujer,6
1101,2007.0,1.0,Hombre,6
1101,2007.0,1.0,Mujer,4
1101,2007.0,2.0,Hombre,7
1101,2007.0,2.0,Mujer,2
1101,2007.0,3.0,Hombre,5
1101,2007.0,3.0,Mujer,3
1101,2007.0,4.0,Hombre,8
1101,2007.0,4.0,Mujer,7
1101,2007.0,5.0,Hombre,8
1101,2007.0,5.0,Mujer,7
1101,2007.0,6.0,Hombre,6
1101,2007.0,6.0,Mujer,11
1101,2007.0,7.0,Hombre,5
1101,2007.0,7.0,Mujer,14
1101,2007.0,8.0,Hombre,8
1101,2007.0,8.0,Mujer,14
1101,2007.0,9.0,Hombre,2
1101,2007.0,9.0,Mujer,13
1101,2007.0,10.0,Hombre,7
1101,2007.0,10.0,Mujer,9
1101,2007.0,11.0,Hombre,3
1101,2007.0,11.0,Mujer,5
1101,2007.0,12.0,Hombre,4
1101,2007.0,12.0,Mujer,6
1101,2008.0,1.0,Hombre,9
1101,2008.0,1.0,Mujer,5
1101,2008.0,2.0,Hombre,1
1101,2008.0,2.0,Mujer,8
1101,2008.0,3.0,Hombre,3
1101,2008.0,3.0,Mujer,7
1101,2008.0,4.0,Hombre,1
1101,2008.0,4.0,Mujer,10
1101,2008.0,5.0,Hombre,7
1101,2008.0,5.0,Mujer,8
1101,2008.0,6.0,Hombre,5
1101,2008.0,6.0,Mujer,5
1101,2008.0,7.0,Hombre,10
1101,2008.0,7.0,Mujer,11
1101,2008.0,8.0,Hombre,7
1101,2008.0,8.0,Mujer,7
1101,2008.0,9.0,Hombre,6
1101,2008.0,9.0,Mujer,6
1101,2008.0,10.0,Hombre,6
1101,2008.0,10.0,Mujer,11
1101,2008.0,11.0,Hombre,5
1101,2008.0,11.0,Mujer,7
1101,2008.0,12.0,Hombre,7
1101,2008.0,12.0,Mujer,5
1101,2009.0,1.0,Hombre,6
1101,2009.0,1.0,Mujer,8
1101,2009.0,2.0,Hombre,9
1101,2009.0,2.0,Mujer,3
1101,2009.0,3.0,Hombre,5
1101,2009.0,3.0,Mujer,5
1101,2009.0,4.0,Hombre,5
1101,2009.0,4.0,Mujer,6
1101,2009.0,5.0,Hombre,8
1101,2009.0,5.0,Mujer,9
1101,2009.0,6.0,Hombre,7
1101,2009.0,6.0,Mujer,9
1101,2009.0,7.0,Hombre,12
1101,2009.0,7.0,Mujer,10
1101,2009.0,8.0,Hombre,7
1101,2009.0,8.0,Mujer,1
1101,2009.0,9.0,Hombre,9
1101,2009.0,9.0,Mujer,11
1101,2009.0,10.0,Hombre,6
1101,2009.0,10.0,Mujer,6
1101,2009.0,11.0,Hombre,6
1101,2009.0,11.0,Mujer,7
1101,2009.0,12.0,Hombre,4
1101,2009.0,12.0,Mujer,6
1101,2010.0,1.0,Hombre,5
1101,2010.0,1.0,Mujer,10
1101,2010.0,2.0,Hombre,5
1101,2010.0,2.0,Mujer,7
1101,2010.0,3.0,Hombre,3
1101,2010.0,3.0,Mujer,10
1101,2010.0,4.0,Hombre,7
1101,2010.0,4.0,Mujer,4
1101,2010.0,5.0,Hombre,3
1101,2010.0,5.0,Mujer,13
1101,2010.0,6.0,Hombre,10
1101,2010.0,6.0,Mujer,7
1101,2010.0,7.0,Hombre,10
1101,2010.0,7.0,Mujer,12
1101,2010.0,8.0,Hombre,8
1101,2010.0,8.0,Mujer,11
1101,2010.0,9.0,Hombre,10
1101,2010.0,9.0,Mujer,10
1101,2010.0,10.0,Hombre,5
1101,2010.0,10.0,Mujer,5
1101,2010.0,11.0,Hombre,6
1101,2010.0,11.0,Mujer,13
1101,2010.0,12.0,Hombre,9
1101,2010.0,12.0,Mujer,6
1101,2011.0,1.0,Hombre,5
1101,2011.0,1.0,Mujer,4
1101,2011.0,2.0,Hombre,6
1101,2011.0,2.0,Mujer,8
1101,2011.0,3.0,Hombre,3
1101,2011.0,3.0,Mujer,7
1101,2011.0,4.0,Hombre,3
1101,2011.0,4.0,Mujer,5
1101,2011.0,5.0,Hombre,3
1101,2011.0,5.0,Mujer,12
1101,2011.0,6.0,Hombre,3
1101,2011.0,6.0,Mujer,7
1101,2011.0,7.0,Hombre,7
1101,2011.0,7.0,Mujer,11
1101,2011.0,8.0,Hombre,7
1101,2011.0,8.0,Mujer,16
1101,2011.0,9.0,Hombre,10
1101,2011.0,9.0,Mujer,10
1101,2011.0,10.0,Hombre,9
1101,2011.0,10.0,Mujer,11
1101,2011.0,11.0,Hombre,9
1101,2011.0,11.0,Mujer,8
1101,2011.0,12.0,Hombre,8
1101,2011.0,12.0,Mujer,6
1101,2012.0,1.0,Hombre,6
1101,2012.0,1.0,Mujer,10
1101,2012.0,2.0,Hombre,7
1101,2012.0,2.0,Mujer,9
1101,2012.0,3.0,Hombre,6
1101,2012.0,3.0,Mujer,10
1101,2012.0,4.0,Hombre,8
1101,2012.0,4.0,Mujer,7
1101,2012.0,5.0,Hombre,7
1101,2012.0,5.0,Mujer,8
1101,2012.0,6.0,Hombre,8
1101,2012.0,6.0,Mujer,11
1101,2012.0,7.0,Hombre,5
1101,2012.0,7.0,Mujer,12
1101,2012.0,8.0,Hombre,14
1101,2012.0,8.0,Mujer,2
1101,2012.0,9.0,Hombre,7
1101,2012.0,9.0,Mujer,11
1101,2012.0,10.0,Hombre,4
1101,2012.0,10.0,Mujer,7
1101,2012.0,11.0,Hombre,3
1101,2012.0,11.0,Mujer,4
1101,2012.0,12.0,Hombre,5
1101,2012.0,12.0,Mujer,3
1101,2013.0,1.0,Hombre,6
1101,2013.0,1.0,Mujer,10
1101,2013.0,2.0,Hombre,7
1101,2013.0,2.0,Mujer,10
1101,2013.0,3.0,Hombre,3
1101,2013.0,3.0,Mujer,6
1101,2013.0,4.0,Hombre,4
1101,2013.0,4.0,Mujer,5
1101,2013.0,5.0,Hombre,12
1101,2013.0,5.0,Mujer,13
1101,2013.0,6.0,Hombre,7
1101,2013.0,6.0,Mujer,16
1101,2013.0,7.0,Hombre,6
1101,2013.0,7.0,Mujer,9
1101,2013.0,8.0,Hombre,7
1101,2013.0,8.0,Mujer,8
1101,2013.0,9.0,Hombre,11
1101,2013.0,9.0,Mujer,14
1101,2013.0,10.0,Hombre,7
1101,2013.0,10.0,Mujer,7
1101,2013.0,11.0,Hombre,10
1101,2013.0,11.0,Mujer,11
1101,2013.0,12.0,Hombre,9
1101,2013.0,12.0,Mujer,17
1101,2014.0,1.0,Hombre,3
1101,2014.0,1.0,Mujer,7
1101,2014.0,2.0,Hombre,3
1101,2014.0,2.0,Mujer,8
1101,2014.0,3.0,Hombre,6
1101,2014.0,3.0,Mujer,14
1101,2014.0,4.0,Hombre,8
1101,2014.0,4.0,Mujer,13
1101,2014.0,5.0,Hombre,5
1101,2014.0,5.0,Mujer,10
1101,2014.0,6.0,Hombre,10
1101,2014.0,6.0,Mujer,10
1101,2014.0,7.0,Hombre,12
1101,2014.0,7.0,Mujer,7
1101,2014.0,8.0,Hombre,12
1101,2014.0,8.0,Mujer,13
1101,2014.0,9.0,Hombre,3
1101,2014.0,9.0,Mujer,17
1101,2014.0,10.0,Hombre,6
1101,2014.0,10.0,Mujer,11
1101,2014.0,11.0,Hombre,9
1101,2014.0,11.0,Mujer,7
1101,2014.0,12.0,Hombre,8
1101,2014.0,12.0,Mujer,13
1101,2015.0,1.0,Hombre,7
1101,2015.0,1.0,Mujer,5
1101,2015.0,2.0,Hombre,6
1101,2015.0,2.0,Mujer,10
1101,2015.0,3.0,Hombre,6
1101,2015.0,3.0,Mujer,16
1101,2015.0,4.0,Hombre,7
1101,2015.0,4.0,Mujer,13
1101,2015.0,5.0,Hombre,2
1101,2015.0,5.0,Mujer,9
1101,2015.0,6.0,Hombre,7
1101,2015.0,6.0,Mujer,13
1101,2015.0,7.0,Hombre,11
1101,2015.0,7.0,Mujer,11
1101,2015.0,8.0,Hombre,17
1101,2015.0,8.0,Mujer,10
1101,2015.0,9.0,Hombre,8
1101,2015.0,9.0,Mujer,10
1101,2015.0,10.0,Hombre,3
1101,2015.0,10.0,Mujer,14
1101,2015.0,11.0,Hombre,10
1101,2015.0,11.0,Mujer,11
1101,2015.0,12.0,Hombre,5
1101,2015.0,12.0,Mujer,12
1101,2016.0,1.0,Hombre,6
1101,2016.0,1.0,Mujer,6
1101,2016.0,2.0,Hombre,5
1101,2016.0,2.0,Mujer,5
1101,2016.0,3.0,Hombre,9
1101,2016.0,3.0,Mujer,10
1101,2016.0,4.0,Hombre,8
1101,2016.0,4.0,Mujer,10
1101,2016.0,5.0,Hombre,7
1101,2016.0,5.0,Mujer,14
1101,2016.0,6.0,Hombre,8
1101,2016.0,6.0,Mujer,11
1101,2016.0,7.0,Hombre,9
1101,2016.0,7.0,Mujer,12
1101,2016.0,8.0,Hombre,10
1101,2016.0,8.0,Mujer,16
1101,2016.0,9.0,Hombre,7
1101,2016.0,9.0,Mujer,13
1101,2016.0,10.0,Hombre,5
1101,2016.0,10.0,Mujer,14
1101,2016.0,11.0,Hombre,7
1101,2016.0,11.0,Mujer,7
1101,2016.0,12.0,Hombre,9
1101,2016.0,12.0,Mujer,10
1101,2017.0,1.0,Hombre,8
1101,2017.0,1.0,Mujer,14
1101,2017.0,2.0,Hombre,4
1101,2017.0,2.0,Mujer,11
1101,2017.0,3.0,Hombre,7
1101,2017.0,3.0,Mujer,10
1101,2017.0,4.0,Hombre,5
1101,2017.0,4.0,Mujer,13
1101,2017.0,5.0,Hombre,3
1101,2017.0,5.0,Mujer,18
1101,2017.0,6.0,Hombre,11
1101,2017.0,6.0,Mujer,10
1101,2017.0,7.0,Hombre,11
1101,2017.0,7.0,Mujer,14
1101,2017.0,8.0,Hombre,6
1101,2017.0,8.0,Mujer,5
1101,2017.0,9.0,Hombre,6
1101,2017.0,9.0,Mujer,7
1101,2017.0,10.0,Hombre,5
1101,2017.0,10.0,Mujer,8
1101,2017.0,11.0,Hombre,8
1101,2017.0,11.0,Mujer,10
1101,2017.0,12.0,Hombre,11
1101,2017.0,12.0,Mujer,9
1101,2018.0,1.0,Hombre,4
1101,2018.0,1.0,Mujer,9
1101,2018.0,2.0,Hombre,7
1101,2018.0,2.0,Mujer,5
1101,2018.0,3.0,Hombre,6
1101,2018.0,3.0,Mujer,6
1101,2018.0,4.0,Hombre,5
1101,2018.0,4.0,Mujer,11
1101,2018.0,5.0,Hombre,8
1101,2018.0,5.0,Mujer,9
1101,2018.0,6.0,Hombre,10
1101,2018.0,6.0,Mujer,9
1101,2018.0,7.0,Hombre,10
1101,2018.0,7.0,Mujer,14
1101,2018.0,8.0,Hombre,9
1101,2018.0,8.0,Mujer,15
1101,2018.0,9.0,Hombre,3
1101,2018.0,9.0,Mujer,6
1101,2018.0,10.0,Hombre,4
1101,2018.0,10.0,Mujer,4
1101,2018.0,11.0,Hombre,8
1101,2018.0,11.0,Mujer,5
1101,2018.0,12.0,Hombre,4
1101,2018.0,12.0,Mujer,10
1101,2019.0,1.0,Hombre,5
1101,2019.0,1.0,Mujer,12
1101,2019.0,2.0,Hombre,7
1101,2019.0,2.0,Mujer,8
1101,2019.0,3.0,Hombre,5
1101,2019.0,3.0,Mujer,7
1101,2019.0,4.0,Hombre,6
1101,2019.0,4.0,Mujer,10
1101,2019.0,5.0,Hombre,10
1101,2019.0,5.0,Mujer,9
1101,2019.0,6.0,Hombre,11
1101,2019.0,6.0,Mujer,10
1101,2019.0,7.0,Hombre,11
1101,2019.0,7.0,Mujer,11
1101,2019.0,8.0,Hombre,7
1101,2019.0,8.0,Mujer,9
1101,2019.0,9.0,Hombre,8
1101,2019.0,9.0,Mujer,15
1101,2019.0,10.0,Hombre,10
1101,2019.0,10.0,Mujer,9
1101,2019.0,11.0,Hombre,11
1101,2019.0,11.0,Mujer,11
1101,2019.0,12.0,Hombre,5
1101,2019.0,12.0,Mujer,8
1107,2005.0,2.0,Hombre,1
1107,2005.0,3.0,Hombre,1
1107,2005.0,4.0,Hombre,1
1107,2005.0,5.0,Hombre,1
1107,2005.0,6.0,Hombre,1
1107,2005.0,7.0,Hombre,2
1107,2005.0,7.0,Mujer,3
1107,2005.0,8.0,Mujer,1
1107,2005.0,9.0,Hombre,1
1107,2005.0,10.0,Hombre,1
1107,2005.0,10.0,Mujer,1
1107,2005.0,11.0,Hombre,1
1107,2005.0,12.0,Hombre,1
1107,2006.0,1.0,Hombre,1
1107,2006.0,1.0,Mujer,1
1107,2006.0,2.0,Mujer,2
1107,2006.0,3.0,Hombre,3
1107,2006.0,4.0,Mujer,1
1107,2006.0,5.0,Hombre,1
1107,2006.0,6.0,Hombre,1
1107,2006.0,9.0,Hombre,1
1107,2006.0,10.0,Hombre,2
1107,2006.0,10.0,Mujer,2
1107,2006.0,12.0,Hombre,1
1107,2007.0,1.0,Hombre,1
1107,2007.0,2.0,Hombre,2
1107,2007.0,3.0,Hombre,2
1107,2007.0,4.0,Hombre,1
1107,2007.0,5.0,Hombre,1
1107,2007.0,6.0,Hombre,1
1107,2007.0,6.0,Mujer,1
1107,2007.0,7.0,Hombre,3
1107,2007.0,7.0,Mujer,4
1107,2007.0,9.0,Hombre,1
1107,2007.0,10.0,Mujer,4
1107,2007.0,11.0,Hombre,1
1107,2007.0,12.0,Mujer,1
1107,2008.0,2.0,Hombre,3
1107,2008.0,2.0,Mujer,1
1107,2008.0,3.0,Mujer,2
1107,2008.0,4.0,Mujer,1
1107,2008.0,5.0,Hombre,2
1107,2008.0,6.0,Hombre,3
1107,2008.0,6.0,Mujer,1
1107,2008.0,7.0,Mujer,2
1107,2008.0,8.0,Hombre,3
1107,2008.0,10.0,Hombre,1
1107,2008.0,11.0,Hombre,1
1107,2008.0,11.0,Mujer,2
1107,2008.0,12.0,Hombre,1
1107,2009.0,1.0,Hombre,1
1107,2009.0,1.0,Mujer,2
1107,2009.0,2.0,Hombre,1
1107,2009.0,2.0,Mujer,2
1107,2009.0,4.0,Hombre,1
1107,2009.0,4.0,Mujer,1
1107,2009.0,5.0,Hombre,1
1107,2009.0,5.0,Mujer,1
1107,2009.0,6.0,Hombre,1
1107,2009.0,7.0,Mujer,1
1107,2009.0,8.0,Hombre,1
1107,2009.0,8.0,Mujer,1
1107,2009.0,9.0,Hombre,1
1107,2009.0,11.0,Mujer,2
1107,2009.0,12.0,Hombre,2
1107,2010.0,1.0,Hombre,2
1107,2010.0,1.0,Mujer,1
1107,2010.0,2.0,Mujer,2
1107,2010.0,3.0,Hombre,3
1107,2010.0,4.0,Mujer,2
1107,2010.0,5.0,Hombre,2
1107,2010.0,6.0,Mujer,1
1107,2010.0,7.0,Hombre,1
1107,2010.0,7.0,Mujer,3
1107,2010.0,8.0,Mujer,1
1107,2010.0,9.0,Hombre,2
1107,2010.0,9.0,Mujer,2
1107,2010.0,10.0,Hombre,2
1107,2010.0,11.0,Hombre,2
1107,2010.0,12.0,Mujer,2
1107,2011.0,1.0,Mujer,1
1107,2011.0,2.0,Mujer,2
1107,2011.0,3.0,Hombre,2
1107,2011.0,3.0,Mujer,1
1107,2011.0,4.0,Mujer,2
1107,2011.0,5.0,Hombre,1
1107,2011.0,6.0,Hombre,1
1107,2011.0,6.0,Mujer,2
1107,2011.0,7.0,Hombre,2
1107,2011.0,7.0,Mujer,1
1107,2011.0,8.0,Hombre,3
1107,2011.0,9.0,Hombre,1
1107,2011.0,10.0,Mujer,1
1107,2011.0,11.0,Hombre,1
1107,2011.0,11.0,Mujer,1
1107,2011.0,12.0,Mujer,3
1107,2012.0,2.0,Mujer,1
1107,2012.0,3.0,Mujer,1
1107,2012.0,4.0,Mujer,2
1107,2012.0,6.0,Mujer,3
1107,2012.0,7.0,Hombre,1
1107,2012.0,7.0,Mujer,1
1107,2012.0,8.0,Hombre,2
1107,2012.0,8.0,Mujer,2
1107,2012.0,9.0,Hombre,1
1107,2012.0,9.0,Mujer,1
1107,2012.0,10.0,Hombre,3
1107,2012.0,11.0,Hombre,2
1107,2012.0,11.0,Mujer,1
1107,2012.0,12.0,Mujer,1
1107,2013.0,1.0,Mujer,2
1107,2013.0,2.0,Hombre,2
1107,2013.0,2.0,Mujer,2
1107,2013.0,3.0,Hombre,2
1107,2013.0,3.0,Mujer,1
1107,2013.0,4.0,Hombre,1
1107,2013.0,4.0,Mujer,1
1107,2013.0,5.0,Hombre,1
1107,2013.0,6.0,Mujer,2
1107,2013.0,7.0,Hombre,3
1107,2013.0,7.0,Mujer,4
1107,2013.0,8.0,Hombre,3
1107,2013.0,9.0,Hombre,3
1107,2013.0,9.0,Mujer,1
1107,2013.0,10.0,Hombre,1
1107,2013.0,10.0,Mujer,5
1107,2013.0,12.0,Hombre,1
1107,2013.0,12.0,Mujer,2
1107,2014.0,1.0,Hombre,1
1107,2014.0,1.0,Mujer,2
1107,2014.0,2.0,Hombre,2
1107,2014.0,2.0,Mujer,1
1107,2014.0,3.0,Hombre,1
1107,2014.0,3.0,Mujer,2
1107,2014.0,4.0,Mujer,2
1107,2014.0,5.0,Hombre,1
1107,2014.0,6.0,Hombre,3
1107,2014.0,7.0,Mujer,5
1107,2014.0,8.0,Hombre,1
1107,2014.0,8.0,Mujer,1
1107,2014.0,9.0,Mujer,2
1107,2014.0,10.0,Hombre,1
1107,2014.0,10.0,Mujer,4
1107,2014.0,11.0,Hombre,1
1107,2014.0,11.0,Mujer,1
1107,2014.0,12.0,Hombre,4
1107,2014.0,12.0,Mujer,1
1107,2015.0,2.0,Hombre,1
1107,2015.0,2.0,Mujer,3
1107,2015.0,3.0,Hombre,1
1107,2015.0,3.0,Mujer,5
1107,2015.0,4.0,Mujer,1
1107,2015.0,5.0,Hombre,1
1107,2015.0,5.0,Mujer,2
1107,2015.0,6.0,Hombre,1
1107,2015.0,6.0,Mujer,1
1107,2015.0,7.0,Hombre,1
1107,2015.0,7.0,Mujer,2
1107,2015.0,9.0,Hombre,4
1107,2015.0,9.0,Mujer,4
1107,2015.0,10.0,Hombre,3
1107,2015.0,10.0,Mujer,1
1107,2015.0,11.0,Hombre,2
1107,2015.0,11.0,Mujer,4
1107,2015.0,12.0,Hombre,2
1107,2015.0,12.0,Mujer,2
1107,2016.0,1.0,Hombre,2
1107,2016.0,2.0,Mujer,2
1107,2016.0,3.0,Hombre,2
1107,2016.0,3.0,Mujer,2
1107,2016.0,4.0,Hombre,1
1107,2016.0,5.0,Hombre,2
1107,2016.0,6.0,Hombre,2
1107,2016.0,6.0,Mujer,2
1107,2016.0,7.0,Hombre,1
1107,2016.0,7.0,Mujer,3
1107,2016.0,8.0,Hombre,1
1107,2016.0,8.0,Mujer,3
1107,2016.0,9.0,Hombre,2
1107,2016.0,9.0,Mujer,7
1107,2016.0,10.0,Hombre,1
1107,2016.0,10.0,Mujer,2
1107,2016.0,11.0,Hombre,3
