"name","param","est","se","N","bic","rr","rr_low","rr_high"
"Met","(Intercept)",-5.14032603472908,0.0376687498395144,11232,67636.8809358909,-99.4144219785645,-99.4560982191995,-99.3695523138687
"Met","pm25Exp_10ug",0.0518707497624674,0.00554202620098125,11232,67636.8809358909,5.32396022467043,4.18608346446302,6.47426439819796
"Met","landTemp",-0.00974233794941137,0.000628495776700677,11232,67636.8809358909,-0.969503511308872,-1.09141929247264,-0.84743745544101
"Met","year_quarter2002-2",-0.0295695902451304,0.0280000851865776,11232,67636.8809358909,-2.91366873256268,-8.09821717641101,2.56336089870948
"Met","year_quarter2002-3",0.0931174013649134,0.0331932952270828,11232,67636.8809358909,9.75905863372404,2.84558912641728,17.137264266658
"Met","year_quarter2002-4",0.152161052402226,0.0321238559794536,11232,67636.8809358909,16.4347742333498,9.3297429899833,24.0015413922013
"Met","year_quarter2003-1",0.0583258756436892,0.0299640659329403,11232,67636.8809358909,6.00603872909372,-0.0403612111582277,12.4181758076591
"Met","year_quarter2003-2",-0.0186068588048095,0.0293800020214275,11232,67636.8809358909,-1.84348198945472,-7.33614125770575,3.97475519284593
"Met","year_quarter2003-3",0.0955283068944962,0.0308013475881581,11232,67636.8809358909,10.0239965969776,3.57830032974886,16.870809702744
"Met","year_quarter2003-4",0.115762180554692,0.0276473952531974,11232,67636.8809358909,12.2728833632593,6.35084338014278,18.5246861996545
"Met","year_quarter2004-1",-0.00990774308534784,0.0263045698164751,11232,67636.8809358909,-0.98588230943642,-5.96138591457697,4.2528709869669
"Met","year_quarter2004-2",0.0721044957817154,0.0343256730465123,11232,67636.8809358909,7.47676468815493,0.483784135871801,14.9564086103056
"Met","year_quarter2004-3",0.0993392098279961,0.0352257076025714,11232,67636.8809358909,10.4440873224394,3.07604418823774,18.3388101527334
"Met","year_quarter2004-4",0.0723481542230901,0.0329402313480968,11232,67636.8809358909,7.50295549979944,0.781568503394482,14.6726094147126
"Met","year_quarter2005-1",0.00671340293134703,0.0236530732382906,11232,67636.8809358909,0.673598833415468,-3.88709776699163,5.45070710174346
"Met","year_quarter2005-2",0.0186450369340208,0.0224683154308041,11232,67636.8809358909,1.88199409748498,-2.5073174246894,6.46892102144925
"Met","year_quarter2005-3",0.0297222914891241,0.0273897193232957,11232,67636.8809358909,3.01684076910553,-2.36767595208866,8.69831877441902
"Met","year_quarter2005-4",0.0713309705649293,0.0314857354988236,11232,67636.8809358909,7.39366084605251,0.966533957201563,14.2299130007356
"Met","year_quarter2006-1",-0.0384135048219177,0.0303678804202365,11232,67636.8809358909,-3.76850632579931,-9.3291754537391,2.13318805811626
"Met","year_quarter2006-2",-0.112531959180446,0.0308287764042521,11232,67636.8809358909,-10.6431211073996,-15.8825677893532,-5.07732350374539
"Met","year_quarter2006-3",0.0402868024908153,0.0324249608353158,11232,67636.8809358909,4.11093241252797,-2.29975514464191,10.9422628761358
"Met","year_quarter2006-4",0.0757270380836987,0.0260113376195511,11232,67636.8809358909,7.86680986575512,2.5053510249688,13.5086954414779
"Met","year_quarter2007-1",-0.0488711479080121,0.0298485086927685,11232,67636.8809358909,-4.76961718661768,-10.1810514822147,0.967846545070628
"Met","year_quarter2007-2",0.0379783933520523,0.031809738063098,11232,67636.8809358909,3.87087896208993,-2.40741738475263,10.553068760284
"Met","year_quarter2007-3",0.15114833963606,0.0272908393776237,11232,67636.8809358909,16.3169189379118,10.258596099503,22.7081253510511
"Met","year_quarter2007-4",0.0839248967422672,0.0336344029987836,11232,67636.8809358909,8.7547212403005,1.81644698981684,16.1658036764768
"Met","year_quarter2008-1",-0.0374634644185821,0.0319013343815229,11232,67636.8809358909,-3.6770390768241,-9.51536057571244,2.53798722125724
"Met","year_quarter2008-2",-0.145768845898752,0.0277726194206775,11232,67636.8809358909,-13.5642520129431,-18.1435579708048,-8.72876532530775
"Met","year_quarter2008-3",-0.044227308142169,0.0338468353313784,11232,67636.8809358909,-4.32635412326179,-10.4673753044921,2.2358782229106
"Met","year_quarter2008-4",0.00862697532760563,0.0328545524968939,11232,67636.8809358909,0.866429492046223,-5.42414239921459,7.57540937582195
"Met","year_quarter2009-1",-0.0583088287281361,0.0336831680695015,11232,67636.8809358909,-5.66414337805129,-11.6909717258353,0.773998066972197
"Met","year_quarter2009-2",-0.130319960893802,0.0369355663246972,11232,67636.8809358909,-12.2185480335654,-18.3488000887962,-5.62804566601189
"Met","year_quarter2009-3",-0.0125473983470172,0.0314886061557814,11232,67636.8809358909,-1.24690079520826,-7.15744332114006,5.0399186688058
"Met","year_quarter2009-4",0.0866237331719686,0.0336895608201282,11232,67636.8809358909,9.04862886979959,2.08056760273169,16.4923328469528
"Met","year_quarter2010-1",-0.0434217305783948,0.0298733474005944,11232,67636.8809358909,-4.2492505284057,-9.69465100401239,1.52450686812995
"Met","year_quarter2010-2",-0.0705553124857168,0.0318428611072726,11232,67636.8809358909,-6.81238062884046,-12.4506297448624,-0.811023782840792
"Met","year_quarter2010-3",0.142389513190919,0.0333270281243725,11232,67636.8809358909,15.3025679791276,8.01161029257442,23.0856770542502
"Met","year_quarter2010-4",0.0560401474959589,0.0308481719234843,11232,67636.8809358909,5.76401444876859,-0.441250563849295,12.356039179592
"Met","year_quarter2011-1",-0.0647183284681685,0.0330145912922354,11232,67636.8809358909,-6.26685542183388,-12.1401212432452,-0.000972948805525675
"Met","year_quarter2011-2",-0.126009446197787,0.0369565355904617,11232,67636.8809358909,-11.8393481085465,-17.9994520111318,-5.21648046814094
